Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
IEEE Transactions on Signal and Information Processing over Networks,IEEE TRANSACTIONS ON SIGNAL AND INFORMATION PROCESSING OVER NETWORKS,3,,Q1
IEEE TRANSACTIONS ON SIGNAL PROCESSING,IEEE TRANSACTIONS ON SIGNAL PROCESSING,2,Yes,Q1
IEEE Transactions on Smart Grid,IEEE TRANSACTIONS ON SMART GRID,1,Yes,Q1
IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,1,Yes,Q1
IEEE Transactions on Sustainable Computing,IEEE TRANSACTIONS ON SUSTAINABLE COMPUTING,3,,Q1
IEEE Transactions on Sustainable Energy,IEEE TRANSACTIONS ON SUSTAINABLE ENERGY,1,Yes,Q1
IEEE Transactions on Systems Man Cybernetics-Systems,IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS SYSTEMS,1,Yes,Q1
IEEE Transactions on Terahertz Science and Technology,IEEE TRANSACTIONS ON TERAHERTZ SCIENCE AND TECHNOLOGY,2,,Q1
IEEE Transactions on Transportation Electrification,IEEE TRANSACTIONS ON TRANSPORTATION ELECTRIFICATION,1,Yes,Q1
IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,3,,Q1
IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY,IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY,2,,Q1
IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS,IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION VLSI SYSTEMS,2,,Q2
IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS,IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS,2,Yes,Q1
IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS,IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS,1,Yes,Q1
IEEE Vehicular Technology Magazine,IEEE VEHICULAR TECHNOLOGY MAGAZINE,3,,Q1
IEEE WIRELESS COMMUNICATIONS,IEEE WIRELESS COMMUNICATIONS,2,,Q1
IEEE Wireless Communications Letters,IEEE WIRELESS COMMUNICATIONS LETTERS,3,,Q1
IEEJ Journal of Industry Applications,IEEJ JOURNAL OF INDUSTRY APPLICATIONS,4,,Q4
IEEJ Transactions on Electrical and Electronic Engineering,IEEJ TRANSACTIONS ON ELECTRICAL AND ELECTRONIC ENGINEERING,4,,Q4
IEICE Communications Express,IEICE COMMUNICATIONS EXPRESS,4,,Q4
IEICE Electronics Express,IEICE ELECTRONICS EXPRESS,4,,Q4
IEICE Nonlinear Theory and Its Applications,IEICE NONLINEAR THEORY AND ITS APPLICATIONS,4,,Q4
IEICE TRANSACTIONS ON COMMUNICATIONS,IEICE TRANSACTIONS ON COMMUNICATIONS,4,,Q4
IEICE TRANSACTIONS ON ELECTRONICS,IEICE TRANSACTIONS ON ELECTRONICS,4,,Q4
IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,4,,Q4
IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,4,,Q4
iEnergy,IENERGY,4,,Q1
IET Biometrics,IET BIOMETRICS,4,,Q3
IET Circuits Devices & Systems,IET CIRCUITS DEVICES AND SYSTEMS,4,,Q4
IET Collaborative Intelligent Manufacturing,IET COLLABORATIVE INTELLIGENT MANUFACTURING,4,,Q3
IET Communications,IET COMMUNICATIONS,4,,Q3
IET Computer Vision,IET COMPUTER VISION,4,,Q4
IET Computers and Digital Techniques,IET COMPUTERS AND DIGITAL TECHNIQUES,4,,Q4
IET Control Theory and Applications,IET CONTROL THEORY AND APPLICATIONS,4,,Q2
IET Cyber-Physical Systems: Theory & Applications,IET CYBER PHYSICAL SYSTEMS THEORY AND APPLICATIONS,4,,Q4
IET Cyber-systems and Robotics,IET CYBER SYSTEMS AND ROBOTICS,4,,Q4
IET Electric Power Applications,IET ELECTRIC POWER APPLICATIONS,4,,Q3
IET Electrical Systems in Transportation,IET ELECTRICAL SYSTEMS IN TRANSPORTATION,4,,Q3
IET Energy Systems Integration,IET ENERGY SYSTEMS INTEGRATION,4,,Q3
IET Generation Transmission & Distribution,IET GENERATION TRANSMISSION AND DISTRIBUTION,4,,Q2
IET Image Processing,IET IMAGE PROCESSING,4,,Q3
IET Information Security,IET INFORMATION SECURITY,4,,Q2
IET Intelligent Transport Systems,IET INTELLIGENT TRANSPORT SYSTEMS,3,,Q2
IET Microwaves Antennas & Propagation,IET MICROWAVES ANTENNAS AND PROPAGATION,4,,Q4
IET Nanobiotechnology,IET NANOBIOTECHNOLOGY,4,,Q1
IET Nanodielectrics,IET NANODIELECTRICS,4,,Q2
IET Networks,IET NETWORKS,4,,Q3
IET Optoelectronics,IET OPTOELECTRONICS,4,,Q3
IET Power Electronics,IET POWER ELECTRONICS,4,,Q3
IET Quantum Communication,IET QUANTUM COMMUNICATION,4,,Q2
IET Radar Sonar and Navigation,IET RADAR SONAR AND NAVIGATION,4,,Q3
IET Renewable Power Generation,IET RENEWABLE POWER GENERATION,4,,Q2
IET Science Measurement & Technology,IET SCIENCE MEASUREMENT AND TECHNOLOGY,4,,Q4
IET Signal Processing,IET SIGNAL PROCESSING,4,,Q4
IET Smart Cities,IET SMART CITIES,4,,Q3
IET Smart Grid,IET SMART GRID,4,,Q2
IET Software,IET SOFTWARE,4,,Q3
IET Systems Biology,IET SYSTEMS BIOLOGY,3,,Q3
IET Wireless Sensor Systems,IET WIRELESS SENSOR SYSTEMS,4,,Q3
IETE JOURNAL OF RESEARCH,IETE JOURNAL OF RESEARCH,4,,Q4
IETE TECHNICAL REVIEW,IETE TECHNICAL REVIEW,4,,Q3
IFAC Journal of Systems and Control,IFAC JOURNAL OF SYSTEMS AND CONTROL,4,,Q3
IFLA JOURNAL-INTERNATIONAL FEDERATION OF LIBRARY ASSOCIATIONS,IFLA JOURNAL INTERNATIONAL FEDERATION OF LIBRARY ASSOCIATIONS,4,,Q2
iForest-Biogeosciences and Forestry,IFOREST BIOGEOSCIENCES AND FORESTRY,4,,Q2
Ignaziana-Rivista di Ricerca Teologica,IGNAZIANA RIVISTA DI RICERCA TEOLOGICA,4,,
IHERINGIA SERIE BOTANICA,IHERINGIA SERIE BOTANICA,4,,Q4
IHERINGIA SERIE ZOOLOGIA,IHERINGIA SERIE ZOOLOGIA,4,,Q4
IHS Antiguos Jesuitas en Iberoamerica,IHS ANTIGUOS JESUITAS EN IBEROAMERICA,4,,Q3
IIC-INTERNATIONAL REVIEW OF INTELLECTUAL PROPERTY AND COMPETITION LAW,IIC INTERNATIONAL REVIEW OF INTELLECTUAL PROPERTY AND COMPETITION LAW,4,,Q1
IIM Kozhikode Society & Management Review,IIM KOZHIKODE SOCIETY AND MANAGEMENT REVIEW,4,,Q4
IIMB Management Review,IIMB MANAGEMENT REVIEW,4,,Q4
IISE Transactions,IISE TRANSACTIONS,3,,Q2
IISE Transactions on Healthcare Systems Engineering,IISE TRANSACTIONS ON HEALTHCARE SYSTEMS ENGINEERING,4,,Q4
IISE Transactions on Occupational Ergonomics & Human Factors,IISE TRANSACTIONS ON OCCUPATIONAL ERGONOMICS AND HUMAN FACTORS,4,,Q4
IIUM Engineering Journal,IIUM ENGINEERING JOURNAL,4,,Q3
IIUM Law Journal,IIUM LAW JOURNAL,4,,Q3
IIUM Medical Journal Malaysia,IIUM MEDICAL JOURNAL MALAYSIA,4,,Q4
Ijaz Arabi Journal of Arabic Learning,IJAZ ARABI JOURNAL OF ARABIC LEARNING,4,,Q4
IJC Heart & Vasculature,IJC HEART AND VASCULATURE,3,,Q2
IJID Regions,IJID REGIONS,4,,Q3
IJISPM-International Journal of Information Systems and Project Management,IJISPM INTERNATIONAL JOURNAL OF INFORMATION SYSTEMS AND PROJECT MANAGEMENT,4,,Q2
IJoLE-International Journal of Language Education,IJOLE INTERNATIONAL JOURNAL OF LANGUAGE EDUCATION,3,,Q3
IJU Case Reports,IJU CASE REPORTS,,,Q4
Il Pensiero Economico Italiano,IL PENSIERO ECONOMICO ITALIANO,,,Q4
Ilahiyat Studies-A Journal on Islamic and Religious Studies,ILAHIYAT STUDIES A JOURNAL ON ISLAMIC AND RELIGIOUS STUDIES,4,,
Ilahiyat Tetkikleri Dergisi-Journal of Ilahiyat Researches,ILAHIYAT TETKIKLERI DERGISI JOURNAL OF ILAHIYAT RESEARCHES,4,,
ILEF Dergisi,ILEF DERGISI,4,,Q4
Ilha do Desterro-A Journal of English Language Literatures in English and Cultural Studies,ILHA DO DESTERRO A JOURNAL OF ENGLISH LANGUAGE LITERATURES IN ENGLISH AND CULTURAL STUDIES,4,,
Illes i Imperis,ILLES I IMPERIS,4,,Q2
ILLINOIS JOURNAL OF MATHEMATICS,ILLINOIS JOURNAL OF MATHEMATICS,4,,Q2
ILR Review,ILR REVIEW,3,,Q1
Ilu-Revista de Ciencias de las Religiones,ILU REVISTA DE CIENCIAS DE LAS RELIGIONES,4,,
IMA Fungus,IMA FUNGUS,1,Yes,Q1
IMA JOURNAL OF APPLIED MATHEMATICS,IMA JOURNAL OF APPLIED MATHEMATICS,4,,Q2
IMA Journal of Management Mathematics,IMA JOURNAL OF MANAGEMENT MATHEMATICS,3,,Q1
IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION,IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION,4,,Q3
IMA JOURNAL OF NUMERICAL ANALYSIS,IMA JOURNAL OF NUMERICAL ANALYSIS,2,,Q1
Imafronte-Revista de Historia del Arte,IMAFRONTE REVISTA DE HISTORIA DEL ARTE,4,,
Image Analysis & Stereology,IMAGE ANALYSIS AND STEREOLOGY,4,,Q3
IMAGE AND VISION COMPUTING,IMAGE AND VISION COMPUTING,3,,Q1
Image Processing On Line,IMAGE PROCESSING ON LINE,4,,Q4
Imagen Diagnostica,IMAGEN DIAGNOSTICA,4,,Q4
Imagerie de la Femme,IMAGERIE DE LA FEMME,4,,Q4
Images,IMAGES,3,,
Imaging,IMAGING,4,,Q3
Imaging Science in Dentistry,IMAGING SCIENCE IN DENTISTRY,4,,Q2
IMAGING SCIENCE JOURNAL,IMAGING SCIENCE JOURNAL,4,,Q4
Imago Mundi-The International Journal for the History of Cartography,IMAGO MUNDI INTERNATIONAL JOURNAL FOR HISTORY OF CARTOGRAPHY,3,,Q1
Imago-Revista de Emblematica y Cultura Visual,IMAGO REVISTA DE EMBLEMATICA Y CULTURA VISUAL,4,,
Imago Temporis-Medium Aevum,IMAGO TEMPORIS MEDIUM AEVUM,4,,Q2
Imagologiya i Komparativistika-Imagology and Comparative Studies,IMAGOLOGIYA I KOMPARATIVISTIKA IMAGOLOGY AND COMPARATIVE STUDIES,4,,
iMeta,IMETA,1,Yes,Q1
IMF Economic Review,IMF ECONOMIC REVIEW,2,,Q2
Immigrants and Minorities,IMMIGRANTS AND MINORITIES,4,,Q2
Immune Network,IMMUNE NETWORK,4,,Q2
Immunity,IMMUNITY,1,Yes,Q1
Immunity & Ageing,IMMUNITY AND AGEING,2,,Q1
Immunity Inflammation and Disease,IMMUNITY INFLAMMATION AND DISEASE,4,,Q3
Immuno,IMMUNO,4,,Q3
IMMUNOBIOLOGY,IMMUNOBIOLOGY,4,,Q3
IMMUNOGENETICS,IMMUNOGENETICS,4,,Q2
IMMUNOLOGIC RESEARCH,IMMUNOLOGIC RESEARCH,4,,Q2
IMMUNOLOGICAL INVESTIGATIONS,IMMUNOLOGICAL INVESTIGATIONS,4,,Q3
Immunological Medicine,IMMUNOLOGICAL MEDICINE,4,,Q2
IMMUNOLOGICAL REVIEWS,IMMUNOLOGICAL REVIEWS,2,,Q1
IMMUNOLOGY,IMMUNOLOGY,3,,Q1
IMMUNOLOGY AND ALLERGY CLINICS OF NORTH AMERICA,IMMUNOLOGY AND ALLERGY CLINICS OF NORTH AMERICA,3,,Q3
IMMUNOLOGY AND CELL BIOLOGY,IMMUNOLOGY AND CELL BIOLOGY,4,,Q3
IMMUNOLOGY LETTERS,IMMUNOLOGY LETTERS,4,,Q3
Immunometabolism,IMMUNOMETABOLISM,,,Q3
Immunopathologia Persa,IMMUNOPATHOLOGIA PERSA,4,,Q4
IMMUNOPHARMACOLOGY AND IMMUNOTOXICOLOGY,IMMUNOPHARMACOLOGY AND IMMUNOTOXICOLOGY,4,,Q2
ImmunoTargets and Therapy,IMMUNOTARGETS AND THERAPY,2,,Q2
Immunotherapy,IMMUNOTHERAPY,4,,Q3
Immunotherapy Advances,IMMUNOTHERAPY ADVANCES,4,,Q1
Impact Assessment and Project Appraisal,IMPACT ASSESSMENT AND PROJECT APPRAISAL,4,,Q3
Implantologie,IMPLANTOLOGIE,4,,Q4
Implementation Research and Practice,IMPLEMENTATION RESEARCH AND PRACTICE,,,Q2
Implementation Science,IMPLEMENTATION SCIENCE,1,Yes,Q1
Implementation Science Communications,IMPLEMENTATION SCIENCE COMMUNICATIONS,,,Q1
Implicit Religion,IMPLICIT RELIGION,4,,
Impossibilia-Revista Internacional de Estudios Literarios,IMPOSSIBILIA REVISTA INTERNACIONAL DE ESTUDIOS LITERARIOS,4,,
Improving Schools,IMPROVING SCHOOLS,4,,Q2
IN BO-Ricerche e Progetti per il Territorio la Citta e l Architettura,IN BO RICERCHE E PROGETTI PER IL TERRITORIO LA CITTA E L ARCHITETTURA,4,,
In die Skriflig-In Luce Verbi,IN DIE SKRIFLIG IN LUCE VERBI,4,,
In Education,IN EDUCATION,4,,Q4
IN PRACTICE,IN PRACTICE,4,,Q4
in silico Plants,IN SILICO PLANTS,3,,Q2
In Situ-Revue de Patrimoines,IN SITU REVUE DE PATRIMOINES,4,,
IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-ANIMAL,IN VITRO CELLULAR AND DEVELOPMENTAL BIOLOGY ANIMAL,4,,Q3
IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-PLANT,IN VITRO CELLULAR AND DEVELOPMENTAL BIOLOGY PLANT,3,,Q2
In vitro models,IN VITRO MODELS,,,Q4
IN VIVO,IN VIVO,4,,Q3
INDAGATIONES MATHEMATICAE-NEW SERIES,INDAGATIONES MATHEMATICAE NEW SERIES,4,,Q2
Independent Journal of Management & Production,INDEPENDENT JOURNAL OF MANAGEMENT AND PRODUCTION,4,,
Independent Journal of Teaching and Learning,INDEPENDENT JOURNAL OF TEACHING AND LEARNING,4,,Q3
Independent Review,INDEPENDENT REVIEW,4,,Q4
Index Comunicacion,INDEX COMUNICACION,4,,Q3
INDEX ON CENSORSHIP,INDEX ON CENSORSHIP,4,,
India Quarterly-A Journal of International Affairs,INDIA QUARTERLY A JOURNAL OF INTERNATIONAL AFFAIRS,4,,Q4
India Review,INDIA REVIEW,4,,Q2
Indian Anaesthetists Forum,INDIAN ANAESTHETISTS FORUM,4,,Q4
Indian Chemical Engineer,INDIAN CHEMICAL ENGINEER,4,,Q4
Indian Dermatology Online Journal,INDIAN DERMATOLOGY ONLINE JOURNAL,4,,Q3
INDIAN ECONOMIC AND SOCIAL HISTORY REVIEW,INDIAN ECONOMIC AND SOCIAL HISTORY REVIEW,3,,Q2
Indian Economic Review,INDIAN ECONOMIC REVIEW,,,Q4
Indian Geotechnical Journal,INDIAN GEOTECHNICAL JOURNAL,4,,Q3
Indian Growth and Development Review,INDIAN GROWTH AND DEVELOPMENT REVIEW,4,,Q4
Indian Heart Journal,INDIAN HEART JOURNAL,4,,Q3
Indian Historical Review,INDIAN HISTORICAL REVIEW,4,,Q4
INDIAN JOURNAL OF AGRICULTURAL SCIENCES,INDIAN JOURNAL OF AGRICULTURAL SCIENCES,4,,Q3
Indian Journal of Anaesthesia,INDIAN JOURNAL OF ANAESTHESIA,3,,Q2
Indian Journal of Animal Research,INDIAN JOURNAL OF ANIMAL RESEARCH,4,,Q4
INDIAN JOURNAL OF ANIMAL SCIENCES,INDIAN JOURNAL OF ANIMAL SCIENCES,4,,Q4
INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS,INDIAN JOURNAL OF BIOCHEMISTRY AND BIOPHYSICS,4,,
INDIAN JOURNAL OF CANCER,INDIAN JOURNAL OF CANCER,4,,Q4
INDIAN JOURNAL OF CHEMICAL TECHNOLOGY,INDIAN JOURNAL OF CHEMICAL TECHNOLOGY,4,,Q4
INDIAN JOURNAL OF CHEMISTRY,INDIAN JOURNAL OF CHEMISTRY,4,,Q4
Indian Journal of Clinical Biochemistry,INDIAN JOURNAL OF CLINICAL BIOCHEMISTRY,4,,Q4
Indian Journal of Community Health,INDIAN JOURNAL OF COMMUNITY HEALTH,4,,Q4
Indian Journal of Community Medicine,INDIAN JOURNAL OF COMMUNITY MEDICINE,4,,Q4
Indian Journal of Critical Care Medicine,INDIAN JOURNAL OF CRITICAL CARE MEDICINE,4,,Q3
INDIAN JOURNAL OF DAIRY SCIENCE,INDIAN JOURNAL OF DAIRY SCIENCE,4,,Q4
INDIAN JOURNAL OF DERMATOLOGY,INDIAN JOURNAL OF DERMATOLOGY,4,,Q3
Indian Journal of Dermatology Venereology & Leprology,INDIAN JOURNAL OF DERMATOLOGY VENEREOLOGY AND LEPROLOGY,4,,Q1
Indian Journal of Economics and Development,INDIAN JOURNAL OF ECONOMICS AND DEVELOPMENT,4,,Q4
INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES,INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES,4,,Q3
INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY,INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY,4,,Q4
INDIAN JOURNAL OF FIBRE & TEXTILE RESEARCH,INDIAN JOURNAL OF FIBRE AND TEXTILE RESEARCH,4,,Q4
INDIAN JOURNAL OF FISHERIES,INDIAN JOURNAL OF FISHERIES,4,,Q4
Indian Journal of Gastroenterology,INDIAN JOURNAL OF GASTROENTEROLOGY,4,,Q3
Indian Journal of Gender Studies,INDIAN JOURNAL OF GENDER STUDIES,4,,Q4
INDIAN JOURNAL OF GENETICS AND PLANT BREEDING,INDIAN JOURNAL OF GENETICS AND PLANT BREEDING,4,,Q4
Indian Journal of Geo-Marine Sciences,INDIAN JOURNAL OF GEO MARINE SCIENCES,4,,Q4
Indian Journal of Gynecologic Oncology,INDIAN JOURNAL OF GYNECOLOGIC ONCOLOGY,4,,Q4
Indian Journal of Hematology and Blood Transfusion,INDIAN JOURNAL OF HEMATOLOGY AND BLOOD TRANSFUSION,4,,Q4
INDIAN JOURNAL OF HETEROCYCLIC CHEMISTRY,INDIAN JOURNAL OF HETEROCYCLIC CHEMISTRY,4,,Q4
INDIAN JOURNAL OF HISTORY OF SCIENCE,INDIAN JOURNAL OF HISTORY OF SCIENCE,4,,Q2
Indian Journal of Labour Economics,INDIAN JOURNAL OF LABOUR ECONOMICS,4,,Q3
Indian Journal of Medical and Paediatric Oncology,INDIAN JOURNAL OF MEDICAL AND PAEDIATRIC ONCOLOGY,4,,Q4
Indian Journal of Medical Microbiology,INDIAN JOURNAL OF MEDICAL MICROBIOLOGY,4,,Q4
INDIAN JOURNAL OF MEDICAL RESEARCH,INDIAN JOURNAL OF MEDICAL RESEARCH,4,,Q1
Indian Journal of Medical Specialities,INDIAN JOURNAL OF MEDICAL SPECIALITIES,4,,Q4
INDIAN JOURNAL OF MICROBIOLOGY,INDIAN JOURNAL OF MICROBIOLOGY,4,,Q4
Indian Journal of Natural Products and Resources,INDIAN JOURNAL OF NATURAL PRODUCTS AND RESOURCES,4,,Q4
Indian Journal of Nephrology,INDIAN JOURNAL OF NEPHROLOGY,4,,Q4
Indian Journal of Neurosurgery,INDIAN JOURNAL OF NEUROSURGERY,4,,Q4
Indian Journal of Neurotrauma,INDIAN JOURNAL OF NEUROTRAUMA,4,,Q4
Indian Journal of Nuclear Medicine,INDIAN JOURNAL OF NUCLEAR MEDICINE,4,,Q4
Indian Journal of Occupational and Environmental Medicine,INDIAN JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,4,,
INDIAN JOURNAL OF OPHTHALMOLOGY,INDIAN JOURNAL OF OPHTHALMOLOGY,4,,Q3
Indian Journal of Orthopaedics,INDIAN JOURNAL OF ORTHOPAEDICS,4,,Q3
Indian Journal of Otolaryngology and Head & Neck Surgery,INDIAN JOURNAL OF OTOLARYNGOLOGY AND HEAD AND NECK SURGERY,4,,Q4
Indian Journal of Otology,INDIAN JOURNAL OF OTOLOGY,4,,Q4
Indian Journal of Paediatric Dermatology,INDIAN JOURNAL OF PAEDIATRIC DERMATOLOGY,4,,Q4
Indian Journal of Palliative Care,INDIAN JOURNAL OF PALLIATIVE CARE,4,,Q4
Indian Journal of Pathology and Microbiology,INDIAN JOURNAL OF PATHOLOGY AND MICROBIOLOGY,4,,Q4
INDIAN JOURNAL OF PEDIATRICS,INDIAN JOURNAL OF PEDIATRICS,4,,Q2
Indian Journal of Pharmaceutical Education and Research,INDIAN JOURNAL OF PHARMACEUTICAL EDUCATION AND RESEARCH,4,,Q3
INDIAN JOURNAL OF PHARMACOLOGY,INDIAN JOURNAL OF PHARMACOLOGY,4,,Q4
INDIAN JOURNAL OF PHYSICS,INDIAN JOURNAL OF PHYSICS,4,,Q3
Indian Journal of Plastic Surgery,INDIAN JOURNAL OF PLASTIC SURGERY,4,,Q3
Indian Journal of Psychiatry,INDIAN JOURNAL OF PSYCHIATRY,4,,Q3
Indian Journal of Psychological Medicine,INDIAN JOURNAL OF PSYCHOLOGICAL MEDICINE,4,,Q2
Indian Journal of Psychological Science,INDIAN JOURNAL OF PSYCHOLOGICAL SCIENCE,4,,Q4
Indian Journal of Public Health,INDIAN JOURNAL OF PUBLIC HEALTH,4,,Q4
INDIAN JOURNAL OF PURE & APPLIED MATHEMATICS,INDIAN JOURNAL OF PURE AND APPLIED MATHEMATICS,4,,Q3
INDIAN JOURNAL OF PURE & APPLIED PHYSICS,INDIAN JOURNAL OF PURE AND APPLIED PHYSICS,4,,Q3
Indian Journal of Radiology and Imaging,INDIAN JOURNAL OF RADIOLOGY AND IMAGING,4,,Q4
Indian Journal of Respiratory Care,INDIAN JOURNAL OF RESPIRATORY CARE,4,,Q4
Indian Journal of Rheumatology,INDIAN JOURNAL OF RHEUMATOLOGY,4,,Q4
Indian Journal of Sexually Transmitted Diseases and AIDS,INDIAN JOURNAL OF SEXUALLY TRANSMITTED DISEASES AND AIDS,4,,Q4
Indian Journal of Surgery,INDIAN JOURNAL OF SURGERY,4,,Q4
Indian Journal of Surgical Oncology,INDIAN JOURNAL OF SURGICAL ONCOLOGY,4,,Q4
Indian Journal of Thoracic and Cardiovascular Surgery,INDIAN JOURNAL OF THORACIC AND CARDIOVASCULAR SURGERY,4,,Q4
Indian Journal of Traditional Knowledge,INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE,4,,Q4
Indian Journal of Transplantation,INDIAN JOURNAL OF TRANSPLANTATION,4,,Q4
Indian Journal of Urology,INDIAN JOURNAL OF UROLOGY,4,,Q4
Indian Journal of Vascular and Endovascular Surgery,INDIAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY,4,,Q4
INDIAN PEDIATRICS,INDIAN PEDIATRICS,4,,Q3
INDIANA LAW JOURNAL,INDIANA LAW JOURNAL,3,,Q1
INDIANA UNIVERSITY MATHEMATICS JOURNAL,INDIANA UNIVERSITY MATHEMATICS JOURNAL,2,,Q1
Indo-European Linguistics,INDO EUROPEAN LINGUISTICS,,,Q3
INDO-IRANIAN JOURNAL,INDO IRANIAN JOURNAL,4,,
INDOGERMANISCHE FORSCHUNGEN,INDOGERMANISCHE FORSCHUNGEN,3,,Q4
Indonesia and the Malay World,INDONESIA AND MALAY WORLD,3,,
Indonesia Law Review,INDONESIA LAW REVIEW,4,,
Indonesian Biomedical Journal,INDONESIAN BIOMEDICAL JOURNAL,4,,Q4
Indonesian Capital Market Review,INDONESIAN CAPITAL MARKET REVIEW,4,,Q4
Indonesian Journal of Chemistry,INDONESIAN JOURNAL OF CHEMISTRY,4,,Q3
Indonesian Journal of Forestry Research,INDONESIAN JOURNAL OF FORESTRY RESEARCH,4,,Q4
Indonesian Journal of Geoscience,INDONESIAN JOURNAL OF GEOSCIENCE,4,,Q4
Indonesian Journal of Islam and Muslim Societies,INDONESIAN JOURNAL OF ISLAM AND MUSLIM SOCIETIES,3,,
Indonesian Journal of Pharmacy,INDONESIAN JOURNAL OF PHARMACY,4,,Q4
Indonesian Journal of Sustainability Accounting and Management,INDONESIAN JOURNAL OF SUSTAINABILITY ACCOUNTING AND MANAGEMENT,4,,Q4
INDOOR AIR,INDOOR AIR,3,,Q1
INDOOR AND BUILT ENVIRONMENT,INDOOR AND BUILT ENVIRONMENT,3,,Q2
Industria Textila,INDUSTRIA TEXTILA,4,,Q3
INDUSTRIAL AND COMMERCIAL TRAINING,INDUSTRIAL AND COMMERCIAL TRAINING,4,,Q3
INDUSTRIAL AND CORPORATE CHANGE,INDUSTRIAL AND CORPORATE CHANGE,3,,Q2
INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,INDUSTRIAL AND ENGINEERING CHEMISTRY RESEARCH,3,,Q2
Industrial and Organizational Psychology,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY,,,Q1
Industrial and Organizational Psychology-Perspectives on Science and Practice,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY PERSPECTIVES ON SCIENCE AND PRACTICE,3,,
Industrial Archaeology Review,INDUSTRIAL ARCHAEOLOGY REVIEW,4,,Q2
Industrial Biotechnology,INDUSTRIAL BIOTECHNOLOGY,4,,Q4
Industrial Chemistry & Materials,INDUSTRIAL CHEMISTRY AND MATERIALS,,,Q1
INDUSTRIAL CROPS AND PRODUCTS,INDUSTRIAL CROPS AND PRODUCTS,1,Yes,Q1
Industrial Engineering and Management Systems,INDUSTRIAL ENGINEERING AND MANAGEMENT SYSTEMS,4,,Q4
INDUSTRIAL HEALTH,INDUSTRIAL HEALTH,4,,Q3
INDUSTRIAL LAW JOURNAL,INDUSTRIAL LAW JOURNAL,4,,Q1
INDUSTRIAL LUBRICATION AND TRIBOLOGY,INDUSTRIAL LUBRICATION AND TRIBOLOGY,4,,Q3
INDUSTRIAL MANAGEMENT & DATA SYSTEMS,INDUSTRIAL MANAGEMENT AND DATA SYSTEMS,3,,Q2
INDUSTRIAL MARKETING MANAGEMENT,INDUSTRIAL MARKETING MANAGEMENT,2,,Q1
INDUSTRIAL RELATIONS,INDUSTRIAL RELATIONS,3,,Q2
INDUSTRIAL RELATIONS JOURNAL,INDUSTRIAL RELATIONS JOURNAL,3,,Q2
Industrial Robot-The International Journal of Robotics Research and Application,INDUSTRIAL ROBOT INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH AND APPLICATION,4,,Q3
Industry and Higher Education,INDUSTRY AND HIGHER EDUCATION,4,,Q2
Industry and Innovation,INDUSTRY AND INNOVATION,3,,Q1
Infancias Imagenes,INFANCIAS IMAGENES,4,,Q4
INFANCY,INFANCY,3,,Q2
INFANT AND CHILD DEVELOPMENT,INFANT AND CHILD DEVELOPMENT,4,,Q2
INFANT BEHAVIOR & DEVELOPMENT,INFANT BEHAVIOR AND DEVELOPMENT,4,,Q3
INFANT MENTAL HEALTH JOURNAL,INFANT MENTAL HEALTH JOURNAL,3,,
