Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Russian Journal of Criminology,RUSSIAN JOURNAL OF CRIMINOLOGY,4,,Q4
Russian Journal of Developmental Biology,RUSSIAN JOURNAL OF DEVELOPMENTAL BIOLOGY,4,,Q4
Russian Journal of Earth Sciences,RUSSIAN JOURNAL OF EARTH SCIENCES,4,,Q4
RUSSIAN JOURNAL OF ECOLOGY,RUSSIAN JOURNAL OF ECOLOGY,4,,Q4
RUSSIAN JOURNAL OF ELECTROCHEMISTRY,RUSSIAN JOURNAL OF ELECTROCHEMISTRY,4,,Q4
RUSSIAN JOURNAL OF GENERAL CHEMISTRY,RUSSIAN JOURNAL OF GENERAL CHEMISTRY,4,,Q4
RUSSIAN JOURNAL OF GENETICS,RUSSIAN JOURNAL OF GENETICS,4,,Q4
RUSSIAN JOURNAL OF HERPETOLOGY,RUSSIAN JOURNAL OF HERPETOLOGY,4,,Q3
RUSSIAN JOURNAL OF INORGANIC CHEMISTRY,RUSSIAN JOURNAL OF INORGANIC CHEMISTRY,4,,Q4
Russian Journal of Linguistics,RUSSIAN JOURNAL OF LINGUISTICS,1,Yes,
Russian Journal of Marine Biology,RUSSIAN JOURNAL OF MARINE BIOLOGY,4,,Q4
RUSSIAN JOURNAL OF MATHEMATICAL PHYSICS,RUSSIAN JOURNAL OF MATHEMATICAL PHYSICS,2,,Q3
RUSSIAN JOURNAL OF NEMATOLOGY,RUSSIAN JOURNAL OF NEMATOLOGY,4,,Q4
Russian Journal of Non-Ferrous Metals,RUSSIAN JOURNAL OF NON FERROUS METALS,4,,Q3
RUSSIAN JOURNAL OF NONDESTRUCTIVE TESTING,RUSSIAN JOURNAL OF NONDESTRUCTIVE TESTING,4,,Q3
RUSSIAN JOURNAL OF NUMERICAL ANALYSIS AND MATHEMATICAL MODELLING,RUSSIAN JOURNAL OF NUMERICAL ANALYSIS AND MATHEMATICAL MODELLING,4,,Q4
RUSSIAN JOURNAL OF ORGANIC CHEMISTRY,RUSSIAN JOURNAL OF ORGANIC CHEMISTRY,4,,Q4
Russian Journal of Pacific Geology,RUSSIAN JOURNAL OF PACIFIC GEOLOGY,4,,Q4
Russian Journal of Physical Chemistry A,RUSSIAN JOURNAL OF PHYSICAL CHEMISTRY A,4,,Q4
Russian Journal of Physical Chemistry B,RUSSIAN JOURNAL OF PHYSICAL CHEMISTRY B,4,,
RUSSIAN JOURNAL OF PLANT PHYSIOLOGY,RUSSIAN JOURNAL OF PLANT PHYSIOLOGY,4,,Q3
RUSSIAN JOURNAL OF THERIOLOGY,RUSSIAN JOURNAL OF THERIOLOGY,4,,Q4
Russian Journal of Vietnamese Studies-Vyetnamskiye issledovaniya,RUSSIAN JOURNAL OF VIETNAMESE STUDIES VYETNAMSKIYE ISSLEDOVANIYA,4,,Q3
RUSSIAN LINGUISTICS,RUSSIAN LINGUISTICS,2,,
RUSSIAN LITERATURE,RUSSIAN LITERATURE,3,,
RUSSIAN MATHEMATICAL SURVEYS,RUSSIAN MATHEMATICAL SURVEYS,3,,Q1
Russian Mathematics,RUSSIAN MATHEMATICS,4,,Q3
RUSSIAN METALLURGY,RUSSIAN METALLURGY,4,,Q4
Russian Meteorology and Hydrology,RUSSIAN METEOROLOGY AND HYDROLOGY,4,,Q4
Russian Open Medical Journal,RUSSIAN OPEN MEDICAL JOURNAL,4,,Q4
Russian Physics Journal,RUSSIAN PHYSICS JOURNAL,4,,Q4
Russian Politics,RUSSIAN POLITICS,3,,Q3
RUSSIAN REVIEW,RUSSIAN REVIEW,2,,Q2
RUSSKAIA LITERATURA,RUSSKAIA LITERATURA,4,,
Rutgers University Law Review,RUTGERS UNIVERSITY LAW REVIEW,4,,
