Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Company and Securities Law Journal,COMPANY AND SECURITIES LAW JOURNAL,4,,Q3
Comparatist,COMPARATIST,4,,
COMPARATIVE AMERICAN STUDIES,COMPARATIVE AMERICAN STUDIES,4,,
Comparative and Continental Philosophy,COMPARATIVE AND CONTINENTAL PHILOSOPHY,4,,
Comparative and International Law Journal of Southern Africa-CILSA,COMPARATIVE AND INTERNATIONAL LAW JOURNAL OF SOUTHERN AFRICA CILSA,4,,Q4
COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A MOLECULAR AND INTEGRATIVE PHYSIOLOGY,3,,Q1
COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B BIOCHEMISTRY AND MOLECULAR BIOLOGY,4,,Q1
COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C TOXICOLOGY AND PHARMACOLOGY,3,,Q1
Comparative Biochemistry and Physiology D-Genomics & Proteomics,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D GENOMICS AND PROTEOMICS,3,,Q3
Comparative Cognition & Behavior Reviews,COMPARATIVE COGNITION AND BEHAVIOR REVIEWS,4,,Q1
Comparative Critical Studies,COMPARATIVE CRITICAL STUDIES,3,,
Comparative Cytogenetics,COMPARATIVE CYTOGENETICS,4,,Q3
COMPARATIVE DRAMA,COMPARATIVE DRAMA,3,,
Comparative Economic Research-Central and Eastern Europe,COMPARATIVE ECONOMIC RESEARCH CENTRAL AND EASTERN EUROPE,4,,Q4
Comparative Economic Studies,COMPARATIVE ECONOMIC STUDIES,3,,Q2
COMPARATIVE EDUCATION,COMPARATIVE EDUCATION,1,Yes,Q1
COMPARATIVE EDUCATION REVIEW,COMPARATIVE EDUCATION REVIEW,4,,Q2
Comparative European Politics,COMPARATIVE EUROPEAN POLITICS,2,,Q2
Comparative Exercise Physiology,COMPARATIVE EXERCISE PHYSIOLOGY,4,,Q3
COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES,COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES,3,,Q2
Comparative Immunology Reports,COMPARATIVE IMMUNOLOGY REPORTS,,,
Comparative Legal History,COMPARATIVE LEGAL HISTORY,3,,Q3
COMPARATIVE LITERATURE,COMPARATIVE LITERATURE,2,,
Comparative Literature-East & West,COMPARATIVE LITERATURE EAST AND WEST,2,,
COMPARATIVE LITERATURE STUDIES,COMPARATIVE LITERATURE STUDIES,3,,
COMPARATIVE MEDICINE,COMPARATIVE MEDICINE,4,,Q3
Comparative Migration Studies,COMPARATIVE MIGRATION STUDIES,1,Yes,Q1
Comparative Parasitology,COMPARATIVE PARASITOLOGY,4,,Q4
Comparative Philosophy-An International Journal of Constructive Engagement of Distinct Approaches toward World Philosophy,COMPARATIVE PHILOSOPHY AN INTERNATIONAL JOURNAL OF CONSTRUCTIVE ENGAGEMENT OF DISTINCT APPROACHES TOWARD WORLD PHILOSOPHY,3,,
COMPARATIVE POLITICAL STUDIES,COMPARATIVE POLITICAL STUDIES,1,Yes,Q1
COMPARATIVE POLITICS,COMPARATIVE POLITICS,2,,Q1
Comparative Population Studies,COMPARATIVE POPULATION STUDIES,4,,Q2
COMPARATIVE SOCIOLOGY,COMPARATIVE SOCIOLOGY,4,,Q4
Comparative Southeast European Studies,COMPARATIVE SOUTHEAST EUROPEAN STUDIES,4,,Q2
COMPARATIVE STUDIES IN SOCIETY AND HISTORY,COMPARATIVE STUDIES IN SOCIETY AND HISTORY,1,Yes,Q1
Comparative Studies of South Asia Africa and the Middle East,COMPARATIVE STUDIES OF SOUTH ASIA AFRICA AND MIDDLE EAST,3,,Q2
Compare-A Journal of Comparative and International Education,COMPARE A JOURNAL OF COMPARATIVE AND INTERNATIONAL EDUCATION,3,,Q2
COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING,COMPEL INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING,4,,Q3
Competition & Change,COMPETITION AND CHANGE,2,,Q1
Competitiveness Review,COMPETITIVENESS REVIEW,4,,Q2
Complementary Medicine Research,COMPLEMENTARY MEDICINE RESEARCH,4,,Q4
Complementary Therapies in Clinical Practice,COMPLEMENTARY THERAPIES IN CLINICAL PRACTICE,3,,Q2
COMPLEMENTARY THERAPIES IN MEDICINE,COMPLEMENTARY THERAPIES IN MEDICINE,3,,Q1
Complex Analysis and Operator Theory,COMPLEX ANALYSIS AND OPERATOR THEORY,4,,Q2
Complex & Intelligent Systems,COMPLEX AND INTELLIGENT SYSTEMS,3,,Q2
Complex Manifolds,COMPLEX MANIFOLDS,4,,Q3
Complex Systems,COMPLEX SYSTEMS,4,,Q4
Complex Variables and Elliptic Equations,COMPLEX VARIABLES AND ELLIPTIC EQUATIONS,4,,Q3
COMPLEXITY,COMPLEXITY,4,,Q2
Complutense Journal of English Studies,COMPLUTENSE JOURNAL OF ENGLISH STUDIES,3,,
Complutum,COMPLUTUM,4,,
COMPOSITE INTERFACES,COMPOSITE INTERFACES,4,,Q3
COMPOSITE STRUCTURES,COMPOSITE STRUCTURES,2,,Q1
Composites and Advanced Materials,COMPOSITES AND ADVANCED MATERIALS,4,,Q3
Composites Communications,COMPOSITES COMMUNICATIONS,2,,Q1
Composites-Mechanics Computations Applications,COMPOSITES MECHANICS COMPUTATIONS APPLICATIONS,4,,Q4
COMPOSITES PART A-APPLIED SCIENCE AND MANUFACTURING,COMPOSITES PART A APPLIED SCIENCE AND MANUFACTURING,2,Yes,Q1
COMPOSITES PART B-ENGINEERING,COMPOSITES PART B ENGINEERING,1,Yes,Q1
Composites Part C: Open Access,COMPOSITES PART C OPEN ACCESS,3,,Q2
Composites Research,COMPOSITES RESEARCH,4,,Q4
COMPOSITES SCIENCE AND TECHNOLOGY,COMPOSITES SCIENCE AND TECHNOLOGY,2,Yes,Q1
Composites Theory and Practice,COMPOSITES THEORY AND PRACTICE,4,,Q4
COMPOSITIO MATHEMATICA,COMPOSITIO MATHEMATICA,1,Yes,Q1
COMPOST SCIENCE & UTILIZATION,COMPOST SCIENCE AND UTILIZATION,,,Q4
Compounds,COMPOUNDS,,,Q3
Comprehensive Child and Adolescent Nursing-Building Evidence for Practice,COMPREHENSIVE CHILD AND ADOLESCENT NURSING BUILDING EVIDENCE FOR PRACTICE,4,,Q3
Comprehensive Physiology,COMPREHENSIVE PHYSIOLOGY,2,,Q1
COMPREHENSIVE PSYCHIATRY,COMPREHENSIVE PSYCHIATRY,2,,Q1
Comprehensive Psychoneuroendocrinology,COMPREHENSIVE PSYCHONEUROENDOCRINOLOGY,4,,Q2
COMPREHENSIVE REVIEWS IN FOOD SCIENCE AND FOOD SAFETY,COMPREHENSIVE REVIEWS IN FOOD SCIENCE AND FOOD SAFETY,1,Yes,Q1
Comptabilite Controle Audit,COMPTABILITE CONTROLE AUDIT,4,,Q4
COMPTES RENDUS BIOLOGIES,COMPTES RENDUS BIOLOGIES,4,,Q4
COMPTES RENDUS CHIMIE,COMPTES RENDUS CHIMIE,4,,Q4
COMPTES RENDUS DE L ACADEMIE BULGARE DES SCIENCES,COMPTES RENDUS DE L ACADEMIE BULGARE DES SCIENCES,4,,Q4
COMPTES RENDUS GEOSCIENCE,COMPTES RENDUS GEOSCIENCE,4,,Q3
COMPTES RENDUS MATHEMATIQUE,COMPTES RENDUS MATHEMATIQUE,4,,Q2
COMPTES RENDUS MECANIQUE,COMPTES RENDUS MECANIQUE,4,,Q4
COMPTES RENDUS PALEVOL,COMPTES RENDUS PALEVOL,4,,Q3
COMPTES RENDUS PHYSIQUE,COMPTES RENDUS PHYSIQUE,4,,Q3
Computability-The Journal of the Association CiE,COMPUTABILITY JOURNAL OF ASSOCIATION CIE,4,,Q3
Computacion y Sistemas,COMPUTACION Y SISTEMAS,,,Q4
Computation,COMPUTATION,4,,Q2
COMPUTATIONAL & APPLIED MATHEMATICS,COMPUTATIONAL AND APPLIED MATHEMATICS,3,,Q1
Computational and Mathematical Methods,COMPUTATIONAL AND MATHEMATICAL METHODS,4,,Q2
Computational and Mathematical Organization Theory,COMPUTATIONAL AND MATHEMATICAL ORGANIZATION THEORY,4,,Q3
Computational and Structural Biotechnology Journal,COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL,3,,Q2
Computational and Theoretical Chemistry,COMPUTATIONAL AND THEORETICAL CHEMISTRY,3,,Q3
COMPUTATIONAL BIOLOGY AND CHEMISTRY,COMPUTATIONAL BIOLOGY AND CHEMISTRY,4,,Q1
COMPUTATIONAL COMPLEXITY,COMPUTATIONAL COMPLEXITY,4,,Q2
Computational Condensed Matter,COMPUTATIONAL CONDENSED MATTER,4,,Q2
Computational Economics,COMPUTATIONAL ECONOMICS,4,,Q2
COMPUTATIONAL GEOMETRY-THEORY AND APPLICATIONS,COMPUTATIONAL GEOMETRY THEORY AND APPLICATIONS,4,,Q2
COMPUTATIONAL GEOSCIENCES,COMPUTATIONAL GEOSCIENCES,3,,Q3
COMPUTATIONAL INTELLIGENCE,COMPUTATIONAL INTELLIGENCE,4,,Q3
COMPUTATIONAL LINGUISTICS,COMPUTATIONAL LINGUISTICS,2,,Q1
Computational Management Science,COMPUTATIONAL MANAGEMENT SCIENCE,4,,Q3
COMPUTATIONAL MATERIALS SCIENCE,COMPUTATIONAL MATERIALS SCIENCE,3,,Q2
COMPUTATIONAL MATHEMATICS AND MATHEMATICAL PHYSICS,COMPUTATIONAL MATHEMATICS AND MATHEMATICAL PHYSICS,4,,Q3
COMPUTATIONAL MECHANICS,COMPUTATIONAL MECHANICS,2,,Q1
Computational Methods and Function Theory,COMPUTATIONAL METHODS AND FUNCTION THEORY,4,,Q2
Computational Methods for Differential Equations,COMPUTATIONAL METHODS FOR DIFFERENTIAL EQUATIONS,4,,Q2
Computational Methods in Applied Mathematics,COMPUTATIONAL METHODS IN APPLIED MATHEMATICS,4,,Q2
COMPUTATIONAL OPTIMIZATION AND APPLICATIONS,COMPUTATIONAL OPTIMIZATION AND APPLICATIONS,3,,Q1
Computational Particle Mechanics,COMPUTATIONAL PARTICLE MECHANICS,3,,Q1
COMPUTATIONAL STATISTICS,COMPUTATIONAL STATISTICS,4,,Q2
COMPUTATIONAL STATISTICS & DATA ANALYSIS,COMPUTATIONAL STATISTICS AND DATA ANALYSIS,3,,Q2
Computational Thermal Sciences,COMPUTATIONAL THERMAL SCIENCES,4,,Q4
Computational Toxicology,COMPUTATIONAL TOXICOLOGY,4,,Q2
Computational Urban Science,COMPUTATIONAL URBAN SCIENCE,4,,Q2
Computational Visual Media,COMPUTATIONAL VISUAL MEDIA,2,,Q1
COMPUTER,COMPUTER,4,,Q2
COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,COMPUTER AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,1,Yes,Q1
COMPUTER-AIDED DESIGN,COMPUTER AIDED DESIGN,3,,Q2
COMPUTER AIDED GEOMETRIC DESIGN,COMPUTER AIDED GEOMETRIC DESIGN,4,,Q2
COMPUTER ANIMATION AND VIRTUAL WORLDS,COMPUTER ANIMATION AND VIRTUAL WORLDS,4,,Q3
COMPUTER APPLICATIONS IN ENGINEERING EDUCATION,COMPUTER APPLICATIONS IN ENGINEERING EDUCATION,4,,Q2
Computer Assisted Language Learning,COMPUTER ASSISTED LANGUAGE LEARNING,1,Yes,Q1
Computer Assisted Surgery,COMPUTER ASSISTED SURGERY,4,,Q2
COMPUTER COMMUNICATIONS,COMPUTER COMMUNICATIONS,3,,Q2
COMPUTER GRAPHICS FORUM,COMPUTER GRAPHICS FORUM,4,,Q2
COMPUTER JOURNAL,COMPUTER JOURNAL,4,,Q3
Computer Law & Security Review,COMPUTER LAW AND SECURITY REVIEW,3,,Q1
Computer Methods and Programs in Biomedicine,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,2,,Q1
COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,1,Yes,Q1
COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,4,,Q4
Computer Methods in Biomechanics and Biomedical Engineering-Imaging and Visualization,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING IMAGING AND VISUALIZATION,4,,Q4
COMPUTER MUSIC JOURNAL,COMPUTER MUSIC JOURNAL,4,,
Computer Networks,COMPUTER NETWORKS,3,,Q1
Computer Optics,COMPUTER OPTICS,4,,Q4
COMPUTER PHYSICS COMMUNICATIONS,COMPUTER PHYSICS COMMUNICATIONS,2,,Q1
Computer Science-AGH,COMPUTER SCIENCE AGH,4,,Q4
Computer Science and Information Systems,COMPUTER SCIENCE AND INFORMATION SYSTEMS,4,,Q3
Computer Science Education,COMPUTER SCIENCE EDUCATION,2,,Q1
Computer Science Journal of Moldova,COMPUTER SCIENCE JOURNAL OF MOLDOVA,4,,Q4
Computer Science Review,COMPUTER SCIENCE REVIEW,1,Yes,Q1
COMPUTER SPEECH AND LANGUAGE,COMPUTER SPEECH AND LANGUAGE,3,,Q2
COMPUTER STANDARDS & INTERFACES,COMPUTER STANDARDS AND INTERFACES,2,,Q2
Computer Supported Cooperative Work-The Journal of Collaborative Computing and Work Practices,COMPUTER SUPPORTED COOPERATIVE WORK JOURNAL OF COLLABORATIVE COMPUTING AND WORK PRACTICES,3,,Q3
COMPUTER VISION AND IMAGE UNDERSTANDING,COMPUTER VISION AND IMAGE UNDERSTANDING,3,,Q2
COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,2,,Q1
Computers,COMPUTERS,4,,Q2
COMPUTERS & CHEMICAL ENGINEERING,COMPUTERS AND CHEMICAL ENGINEERING,2,,Q2
Computers and Concrete,COMPUTERS AND CONCRETE,4,,Q1
COMPUTERS & EDUCATION,COMPUTERS AND EDUCATION,1,Yes,Q1
Computers and Education Open,COMPUTERS AND EDUCATION OPEN,3,,Q1
COMPUTERS & ELECTRICAL ENGINEERING,COMPUTERS AND ELECTRICAL ENGINEERING,3,,Q1
COMPUTERS AND ELECTRONICS IN AGRICULTURE,COMPUTERS AND ELECTRONICS IN AGRICULTURE,1,Yes,Q1
COMPUTERS & FLUIDS,COMPUTERS AND FLUIDS,3,,Q2
COMPUTERS & GEOSCIENCES,COMPUTERS AND GEOSCIENCES,2,,Q1
COMPUTERS AND GEOTECHNICS,COMPUTERS AND GEOTECHNICS,1,Yes,Q1
COMPUTERS & GRAPHICS-UK,COMPUTERS AND GRAPHICS UK,3,,Q2
Computers & Industrial Engineering,COMPUTERS AND INDUSTRIAL ENGINEERING,2,Yes,Q1
COMPUTERS & MATHEMATICS WITH APPLICATIONS,COMPUTERS AND MATHEMATICS WITH APPLICATIONS,2,,Q1
COMPUTERS & OPERATIONS RESEARCH,COMPUTERS AND OPERATIONS RESEARCH,2,,Q1
COMPUTERS & SECURITY,COMPUTERS AND SECURITY,2,,Q1
COMPUTERS & STRUCTURES,COMPUTERS AND STRUCTURES,2,,Q1
COMPUTERS ENVIRONMENT AND URBAN SYSTEMS,COMPUTERS ENVIRONMENT AND URBAN SYSTEMS,1,Yes,Q1
COMPUTERS IN BIOLOGY AND MEDICINE,COMPUTERS IN BIOLOGY AND MEDICINE,2,,Q1
COMPUTERS IN HUMAN BEHAVIOR,COMPUTERS IN HUMAN BEHAVIOR,1,Yes,Q1
Computers in Human Behavior Reports,COMPUTERS IN HUMAN BEHAVIOR REPORTS,2,,Q1
COMPUTERS IN INDUSTRY,COMPUTERS IN INDUSTRY,1,Yes,Q1
COMPUTERS IN THE SCHOOLS,COMPUTERS IN SCHOOLS,4,,Q2
COMPUTING,COMPUTING,4,,Q2
COMPUTING AND INFORMATICS,COMPUTING AND INFORMATICS,4,,Q3
COMPUTING IN SCIENCE & ENGINEERING,COMPUTING IN SCIENCE AND ENGINEERING,4,,Q3
Comunicacio-Revista de Recerca i d Analisi,COMUNICACIO REVISTA DE RECERCA I D ANALISI,4,,Q4
Comunicacion y Hombre,COMUNICACION Y HOMBRE,4,,Q4
Comunicacion y Medios,COMUNICACION Y MEDIOS,4,,Q3
Comunicacion y Sociedad-Guadalajara,COMUNICACION Y SOCIEDAD GUADALAJARA,4,,Q4
Comunicazione Filosofica,COMUNICAZIONE FILOSOFICA,4,,
Comunidad y Salud,COMUNIDAD Y SALUD,4,,Q4
Con A de Animacion,CON A DE ANIMACION,3,,
Con-textos Kantianos-International Journal of Philosophy,CON TEXTOS KANTIANOS INTERNATIONAL JOURNAL OF PHILOSOPHY,4,,
Concentric-Literary and Cultural Studies,CONCENTRIC LITERARY AND CULTURAL STUDIES,3,,
Concentric-Studies in Linguistics,CONCENTRIC STUDIES IN LINGUISTICS,4,,
CONCEPTS IN MAGNETIC RESONANCE PART A,CONCEPTS IN MAGNETIC RESONANCE PART A,4,,Q4
Concrete Operators,CONCRETE OPERATORS,4,,Q4
CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,CONCURRENCY AND COMPUTATION PRACTICE AND EXPERIENCE,4,,Q3
Condensed Matter,CONDENSED MATTER,4,,Q4
Condensed Matter Physics,CONDENSED MATTER PHYSICS,4,,Q4
Configurations,CONFIGURATIONS,4,,Q4
Confins-Revue Franco-Bresilienne de Geographie-Revista Franco-Brasileira de Geografia,CONFINS REVUE FRANCO BRESILIENNE DE GEOGRAPHIE REVISTA FRANCO BRASILEIRA DE GEOGRAFIA,4,,Q4
Conflict and Health,CONFLICT AND HEALTH,2,,Q1
CONFLICT MANAGEMENT AND PEACE SCIENCE,CONFLICT MANAGEMENT AND PEACE SCIENCE,3,,Q2
Conflict Resolution Quarterly,CONFLICT RESOLUTION QUARTERLY,4,,Q2
Conflict Security & Development,CONFLICT SECURITY AND DEVELOPMENT,3,,Q2
Conflict Studies Quarterly,CONFLICT STUDIES QUARTERLY,4,,Q4
CONFLUENCIA-REVISTA HISPANICA DE CULTURA Y LITERATURA,CONFLUENCIA REVISTA HISPANICA DE CULTURA Y LITERATURA,4,,
Confluenze-Rivista di Studi Iberoamericani,CONFLUENZE RIVISTA DI STUDI IBEROAMERICANI,4,,
Conformal Geometry and Dynamics,CONFORMAL GEOMETRY AND DYNAMICS,4,,Q4
CONGENITAL ANOMALIES,CONGENITAL ANOMALIES,4,,Q2
Congenital Heart Disease,CONGENITAL HEART DISEASE,4,,Q4
Congress & The Presidency-A Journal of Capital Studies,CONGRESS AND PRESIDENCY A JOURNAL OF CAPITAL STUDIES,,,Q3
Conhecimento & Diversidade,CONHECIMENTO AND DIVERSIDADE,4,,
Conimbriga-Revista de Arqueologia,CONIMBRIGA REVISTA DE ARQUEOLOGIA,3,,
CONNAISSANCE DES ARTS,CONNAISSANCE DES ARTS,4,,
Connecticut Insurance Law Journal,CONNECTICUT INSURANCE LAW JOURNAL,4,,Q4
CONNECTION SCIENCE,CONNECTION SCIENCE,3,,Q2
Connectist-Istanbul University Journal of Communication Sciences,CONNECTIST ISTANBUL UNIVERSITY JOURNAL OF COMMUNICATION SCIENCES,4,,Q4
CONNECTIVE TISSUE RESEARCH,CONNECTIVE TISSUE RESEARCH,3,,Q2
CONSCIOUSNESS AND COGNITION,CONSCIOUSNESS AND COGNITION,3,,Q2
Conservar Patrimonio,CONSERVAR PATRIMONIO,4,,
Conservation,CONSERVATION,,,Q2
Conservation and Management of Archaeological Sites,CONSERVATION AND MANAGEMENT OF ARCHAEOLOGICAL SITES,4,,
Conservation & Society,CONSERVATION AND SOCIETY,4,,Q3
CONSERVATION BIOLOGY,CONSERVATION BIOLOGY,1,Yes,Q1
CONSERVATION GENETICS,CONSERVATION GENETICS,3,,Q2
Conservation Genetics Resources,CONSERVATION GENETICS RESOURCES,4,,Q4
Conservation Letters,CONSERVATION LETTERS,1,Yes,Q1
Conservation Physiology,CONSERVATION PHYSIOLOGY,3,,Q2
Conservation Science and Practice,CONSERVATION SCIENCE AND PRACTICE,3,,Q2
Conservation Science in Cultural Heritage,CONSERVATION SCIENCE IN CULTURAL HERITAGE,4,,
Constelaciones,CONSTELACIONES,4,,
Constelaciones-Revista de Teoria Critica,CONSTELACIONES REVISTA DE TEORIA CRITICA,4,,
Constellations-An International Journal of Critical and Democratic Theory,CONSTELLATIONS AN INTERNATIONAL JOURNAL OF CRITICAL AND DEMOCRATIC THEORY,3,,Q3
Constitutional Political Economy,CONSTITUTIONAL POLITICAL ECONOMY,3,,Q2
CONSTRAINTS,CONSTRAINTS,4,,Q3
Construction and Building Materials,CONSTRUCTION AND BUILDING MATERIALS,1,Yes,Q1
Construction Economics and Building,CONSTRUCTION ECONOMICS AND BUILDING,4,,Q4
Construction History-International Journal of the Construction History Society,CONSTRUCTION HISTORY INTERNATIONAL JOURNAL OF CONSTRUCTION HISTORY SOCIETY,4,,
Construction Innovation-England,CONSTRUCTION INNOVATION ENGLAND,3,,Q2
Construction Management and Economics,CONSTRUCTION MANAGEMENT AND ECONOMICS,4,,Q2
Constructions and Frames,CONSTRUCTIONS AND FRAMES,2,,
CONSTRUCTIVE APPROXIMATION,CONSTRUCTIVE APPROXIMATION,3,,Q1
Constructive Mathematical Analysis,CONSTRUCTIVE MATHEMATICAL ANALYSIS,3,,Q1
Constructivist Foundations,CONSTRUCTIVIST FOUNDATIONS,3,,
Consulting Psychology Journal-Practice and Research,CONSULTING PSYCHOLOGY JOURNAL PRACTICE AND RESEARCH,4,,Q3
Consumption and Society,CONSUMPTION AND SOCIETY,,,Q1
Consumption Markets & Culture,CONSUMPTION MARKETS AND CULTURE,4,,Q3
Contabilidad y Negocios,CONTABILIDAD Y NEGOCIOS,4,,Q4
Contabilidade Gestao e Governanca,CONTABILIDADE GESTAO E GOVERNANCA,4,,Q4
CONTACT DERMATITIS,CONTACT DERMATITIS,1,Yes,Q1
Contact Lens & Anterior Eye,CONTACT LENS AND ANTERIOR EYE,3,,Q1
Contaduria Universidad de Antioquia,CONTADURIA UNIVERSIDAD DE ANTIOQUIA,4,,Q4
Contagion-Journal of Violence Mimesis and Culture,CONTAGION JOURNAL OF VIOLENCE MIMESIS AND CULTURE,4,,
Contemporanea,CONTEMPORANEA,4,,Q2
Contemporanea-Revista de Sociologia da UFSCar,CONTEMPORANEA REVISTA DE SOCIOLOGIA DA UFSCAR,4,,Q4
CONTEMPORARY ACCOUNTING RESEARCH,CONTEMPORARY ACCOUNTING RESEARCH,3,,Q1
Contemporary Asia Arbitration Journal,CONTEMPORARY ASIA ARBITRATION JOURNAL,4,,Q3
Contemporary British History,CONTEMPORARY BRITISH HISTORY,2,,Q1
Contemporary Buddhism,CONTEMPORARY BUDDHISM,4,,
Contemporary Clinical Dentistry,CONTEMPORARY CLINICAL DENTISTRY,4,,Q3
Contemporary Clinical Trials,CONTEMPORARY CLINICAL TRIALS,3,,Q3
Contemporary Clinical Trials Communications,CONTEMPORARY CLINICAL TRIALS COMMUNICATIONS,4,,Q4
Contemporary Diagnostic Radiology,CONTEMPORARY DIAGNOSTIC RADIOLOGY,4,,Q4
CONTEMPORARY DRUG PROBLEMS,CONTEMPORARY DRUG PROBLEMS,3,,Q2
CONTEMPORARY ECONOMIC POLICY,CONTEMPORARY ECONOMIC POLICY,3,,Q2
Contemporary Economics,CONTEMPORARY ECONOMICS,4,,Q2
CONTEMPORARY EDUCATIONAL PSYCHOLOGY,CONTEMPORARY EDUCATIONAL PSYCHOLOGY,1,Yes,Q1
Contemporary Educational Technology,CONTEMPORARY EDUCATIONAL TECHNOLOGY,4,,Q1
Contemporary Europe-Sovremennaya Evropa,CONTEMPORARY EUROPE SOVREMENNAYA EVROPA,4,,Q3
Contemporary European History,CONTEMPORARY EUROPEAN HISTORY,1,Yes,Q1
CONTEMPORARY FAMILY THERAPY,CONTEMPORARY FAMILY THERAPY,4,,Q4
CONTEMPORARY FRENCH AND FRANCOPHONE STUDIES,CONTEMPORARY FRENCH AND FRANCOPHONE STUDIES,4,,
Contemporary French Civilization,CONTEMPORARY FRENCH CIVILIZATION,,,Q4
Contemporary Islam-Dynamics of Muslim Life,CONTEMPORARY ISLAM DYNAMICS OF MUSLIM LIFE,2,,
Contemporary Issues in Early Childhood,CONTEMPORARY ISSUES IN EARLY CHILDHOOD,4,,Q2
Contemporary Italian Politics,CONTEMPORARY ITALIAN POLITICS,2,,Q2
CONTEMPORARY LITERATURE,CONTEMPORARY LITERATURE,4,,
Contemporary Mathematics,CONTEMPORARY MATHEMATICS,4,,Q1
Contemporary Music Review,CONTEMPORARY MUSIC REVIEW,3,,
Contemporary Nurse,CONTEMPORARY NURSE,4,,Q2
CONTEMPORARY PACIFIC,CONTEMPORARY PACIFIC,4,,Q3
CONTEMPORARY PHYSICS,CONTEMPORARY PHYSICS,3,,Q2
Contemporary Political Theory,CONTEMPORARY POLITICAL THEORY,3,,Q3
Contemporary Politics,CONTEMPORARY POLITICS,2,,Q2
Contemporary Pragmatism,CONTEMPORARY PRAGMATISM,4,,
Contemporary Problems of Ecology,CONTEMPORARY PROBLEMS OF ECOLOGY,4,,Q4
CONTEMPORARY PSYCHOANALYSIS,CONTEMPORARY PSYCHOANALYSIS,3,,Q4
Contemporary Review of the Middle East,CONTEMPORARY REVIEW OF MIDDLE EAST,4,,Q2
Contemporary School Psychology,CONTEMPORARY SCHOOL PSYCHOLOGY,,,Q3
Contemporary Security Policy,CONTEMPORARY SECURITY POLICY,1,Yes,Q1
Contemporary Social Science,CONTEMPORARY SOCIAL SCIENCE,3,,Q1
CONTEMPORARY SOCIOLOGY-A JOURNAL OF REVIEWS,CONTEMPORARY SOCIOLOGY A JOURNAL OF REVIEWS,4,,Q4
Contemporary South Asia,CONTEMPORARY SOUTH ASIA,4,,Q2
Contemporary Southeast Asia,CONTEMPORARY SOUTHEAST ASIA,3,,Q2
CONTEMPORARY THEATRE REVIEW,CONTEMPORARY THEATRE REVIEW,3,,
Contemporary Voice of Dalit,CONTEMPORARY VOICE OF DALIT,4,,Q3
Contemporary Womens Writing,CONTEMPORARY WOMENS WRITING,3,,
Contexto,CONTEXTO,4,,
Contexto-Revista de la Facultad de Arquitectura Universidad Autonoma de Nuevo Leon,CONTEXTO REVISTA DE LA FACULTAD DE ARQUITECTURA UNIVERSIDAD AUTONOMA DE NUEVO LEON,4,,
Contexto-Revista do Programa de Pos-Graduacao em Letras,CONTEXTO REVISTA DO PROGRAMA DE POS GRADUACAO EM LETRAS,4,,
Contextos Educativos-Revista de Educacion,CONTEXTOS EDUCATIVOS REVISTA DE EDUCACION,4,,Q4
Continence,CONTINENCE,,,Q3
Continence Reports,CONTINENCE REPORTS,,,Q4
CONTINENTAL PHILOSOPHY REVIEW,CONTINENTAL PHILOSOPHY REVIEW,2,,
CONTINENTAL SHELF RESEARCH,CONTINENTAL SHELF RESEARCH,3,,Q2
CONTINUITY AND CHANGE,CONTINUITY AND CHANGE,2,,Q1
Continuum-Journal of Media & Cultural Studies,CONTINUUM JOURNAL OF MEDIA AND CULTURAL STUDIES,3,,Q2
CONTINUUM MECHANICS AND THERMODYNAMICS,CONTINUUM MECHANICS AND THERMODYNAMICS,4,,Q2
CONTRACEPTION,CONTRACEPTION,2,,Q2
