Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Analyses of Social Issues and Public Policy,ANALYSES OF SOCIAL ISSUES AND PUBLIC POLICY,4,,Q2
Analyses-Revue de Critique et de Theorie Litteraire,ANALYSES REVUE DE CRITIQUE ET DE THEORIE LITTERAIRE,4,,
ANALYSIS,ANALYSIS,2,Yes,
Analysis and Applications,ANALYSIS AND APPLICATIONS,2,,Q1
Analysis and Geometry in Metric Spaces,ANALYSIS AND GEOMETRY IN METRIC SPACES,3,,Q3
Analysis and Mathematical Physics,ANALYSIS AND MATHEMATICAL PHYSICS,3,,Q1
Analysis & PDE,ANALYSIS AND PDE,1,Yes,Q1
Analysis & Sensing,ANALYSIS AND SENSING,4,,Q2
Analysis in Theory and Applications,ANALYSIS IN THEORY AND APPLICATIONS,4,,Q4
Analysis-International Mathematical Journal of Analysis and its Applications,ANALYSIS INTERNATIONAL MATHEMATICAL JOURNAL OF ANALYSIS AND ITS APPLICATIONS,4,,Q3
Analysis Mathematica,ANALYSIS MATHEMATICA,4,,Q3
Analysis of Verbal Behavior,ANALYSIS OF VERBAL BEHAVIOR,4,,Q3
ANALYST,ANALYST,3,,Q2
Analytic Methods in Accident Research,ANALYTIC METHODS IN ACCIDENT RESEARCH,1,Yes,Q1
Analytic Philosophy,ANALYTIC PHILOSOPHY,3,,
Analytica,ANALYTICA,,,Q2
Analytica Chimica Acta,ANALYTICA CHIMICA ACTA,2,Yes,Q1
ANALYTICAL AND BIOANALYTICAL CHEMISTRY,ANALYTICAL AND BIOANALYTICAL CHEMISTRY,2,,Q1
Analytical and Bioanalytical Chemistry Research,ANALYTICAL AND BIOANALYTICAL CHEMISTRY RESEARCH,4,,Q4
Analytical & Bioanalytical Electrochemistry,ANALYTICAL AND BIOANALYTICAL ELECTROCHEMISTRY,4,,Q4
ANALYTICAL BIOCHEMISTRY,ANALYTICAL BIOCHEMISTRY,4,,Q3
Analytical Cellular Pathology,ANALYTICAL CELLULAR PATHOLOGY,4,,Q2
ANALYTICAL CHEMISTRY,ANALYTICAL CHEMISTRY,1,Yes,Q1
Analytical Chemistry Letters,ANALYTICAL CHEMISTRY LETTERS,4,,Q4
ANALYTICAL LETTERS,ANALYTICAL LETTERS,4,,Q3
Analytical Methods,ANALYTICAL METHODS,3,,Q2
Analytical Science Advances,ANALYTICAL SCIENCE ADVANCES,3,,Q1
Analytical Science and Technology,ANALYTICAL SCIENCE AND TECHNOLOGY,4,,Q4
ANALYTICAL SCIENCES,ANALYTICAL SCIENCES,4,,Q3
Anaquel de Estudios Arabes,ANAQUEL DE ESTUDIOS ARABES,4,,
ANASTHESIOLOGIE & INTENSIVMEDIZIN,ANASTHESIOLOGIE AND INTENSIVMEDIZIN,4,,Q4
ANASTHESIOLOGIE INTENSIVMEDIZIN NOTFALLMEDIZIN SCHMERZTHERAPIE,ANASTHESIOLOGIE INTENSIVMEDIZIN NOTFALLMEDIZIN SCHMERZTHERAPIE,4,,Q3
Anatolia-International Journal of Tourism and Hospitality Research,ANATOLIA INTERNATIONAL JOURNAL OF TOURISM AND HOSPITALITY RESEARCH,4,,Q3
Anatolian Journal of Cardiology,ANATOLIAN JOURNAL OF CARDIOLOGY,4,,Q3
Anatolian Studies,ANATOLIAN STUDIES,4,,Q2
ANATOMIA HISTOLOGIA EMBRYOLOGIA,ANATOMIA HISTOLOGIA EMBRYOLOGIA,4,,Q3
Anatomical Record-Advances in Integrative Anatomy and Evolutionary Biology,ANATOMICAL RECORD ADVANCES IN INTEGRATIVE ANATOMY AND EVOLUTIONARY BIOLOGY,4,,Q1
ANATOMICAL SCIENCE INTERNATIONAL,ANATOMICAL SCIENCE INTERNATIONAL,4,,Q2
Anatomical Sciences Education,ANATOMICAL SCIENCES EDUCATION,2,Yes,Q1
Anatomy & Cell Biology,ANATOMY AND CELL BIOLOGY,4,,Q3
Ancient Asia-Journal of the Society of South Asian Archaeology,ANCIENT ASIA JOURNAL OF SOCIETY OF SOUTH ASIAN ARCHAEOLOGY,4,,
Ancient Civilizations from Scythia to Siberia,ANCIENT CIVILIZATIONS FROM SCYTHIA TO SIBERIA,3,,
Ancient Mesoamerica,ANCIENT MESOAMERICA,1,Yes,
Ancient Near Eastern Studies,ANCIENT NEAR EASTERN STUDIES,4,,
Ancient Philosophy Today: DIALOGOI,ANCIENT PHILOSOPHY TODAY DIALOGOI,,,Q4
Anclajes,ANCLAJES,3,,
Andamios,ANDAMIOS,4,,Q4
Andean Geology,ANDEAN GEOLOGY,4,,Q2
Andes Pediatrica,ANDES PEDIATRICA,4,,Q4
ANDROLOGIA,ANDROLOGIA,4,,Q3
Andrology,ANDROLOGY,3,,Q1
Anduli,ANDULI,4,,Q3
Anemia,ANEMIA,4,,Q2
Anesteziologie a Intenzivni Medicina,ANESTEZIOLOGIE A INTENZIVNI MEDICINA,4,,Q4
ANESTHESIA AND ANALGESIA,ANESTHESIA AND ANALGESIA,2,Yes,Q1
Anesthesia and Pain Medicine,ANESTHESIA AND PAIN MEDICINE,,,Q1
Anesthesie & Reanimation,ANESTHESIE AND REANIMATION,4,,Q4
ANESTHESIOLOGY,ANESTHESIOLOGY,1,Yes,Q1
Anesthesiology Research and Practice,ANESTHESIOLOGY RESEARCH AND PRACTICE,3,,Q3
ANGELAKI-JOURNAL OF THE THEORETICAL HUMANITIES,ANGELAKI JOURNAL OF THEORETICAL HUMANITIES,4,,
Angermion-Yearbook for Anglo-German Literary Criticism Intellectual History and Cultural Transfers-Jahrbuch fuer Britisch-Deutsche Kulturbeziehungen,ANGERMION YEARBOOK FOR ANGLO GERMAN LITERARY CRITICISM INTELLECTUAL HISTORY AND CULTURAL TRANSFERS JAHRBUCH FUER BRITISCH DEUTSCHE KULTURBEZIEHUNGEN,4,,
ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,ANGEWANDTE CHEMIE INTERNATIONAL EDITION,1,Yes,Q1
ANGIOGENESIS,ANGIOGENESIS,1,Yes,Q1
Angiologia,ANGIOLOGIA,4,,Q4
ANGIOLOGY,ANGIOLOGY,3,,Q3
ANGLE ORTHODONTIST,ANGLE ORTHODONTIST,2,,Q1
ANGLIA-ZEITSCHRIFT FUR ENGLISCHE PHILOLOGIE,ANGLIA ZEITSCHRIFT FUR ENGLISCHE PHILOLOGIE,3,,
Anil Aggrawals Internet Journal of Forensic Medicine and Toxicology,ANIL AGGRAWALS INTERNET JOURNAL OF FORENSIC MEDICINE AND TOXICOLOGY,4,,Q4
Animal,ANIMAL,1,Yes,Q1
ANIMAL BEHAVIOUR,ANIMAL BEHAVIOUR,2,,Q1
ANIMAL BIODIVERSITY AND CONSERVATION,ANIMAL BIODIVERSITY AND CONSERVATION,4,,Q3
ANIMAL BIOLOGY,ANIMAL BIOLOGY,4,,Q3
Animal Bioscience,ANIMAL BIOSCIENCE,2,,Q1
ANIMAL BIOTECHNOLOGY,ANIMAL BIOTECHNOLOGY,3,,Q2
Animal Biotelemetry,ANIMAL BIOTELEMETRY,3,,Q1
Animal Cells and Systems,ANIMAL CELLS AND SYSTEMS,3,,Q1
ANIMAL COGNITION,ANIMAL COGNITION,2,,Q1
ANIMAL CONSERVATION,ANIMAL CONSERVATION,2,,Q2
Animal Diseases,ANIMAL DISEASES,,,Q2
ANIMAL FEED SCIENCE AND TECHNOLOGY,ANIMAL FEED SCIENCE AND TECHNOLOGY,2,,Q1
Animal Frontiers,ANIMAL FRONTIERS,2,,Q1
ANIMAL GENETICS,ANIMAL GENETICS,4,,Q2
ANIMAL HEALTH RESEARCH REVIEWS,ANIMAL HEALTH RESEARCH REVIEWS,2,,Q1
Animal Microbiome,ANIMAL MICROBIOME,2,,Q1
Animal Models and Experimental Medicine,ANIMAL MODELS AND EXPERIMENTAL MEDICINE,2,,Q2
Animal Nutrition,ANIMAL NUTRITION,1,Yes,Q1
Animal Production Science,ANIMAL PRODUCTION SCIENCE,4,,Q3
Animal Reproduction,ANIMAL REPRODUCTION,4,,Q2
ANIMAL REPRODUCTION SCIENCE,ANIMAL REPRODUCTION SCIENCE,2,,Q1
ANIMAL SCIENCE JOURNAL,ANIMAL SCIENCE JOURNAL,3,,Q3
ANIMAL SCIENCE PAPERS AND REPORTS,ANIMAL SCIENCE PAPERS AND REPORTS,4,,Q3
Animal Taxonomy and Ecology,ANIMAL TAXONOMY AND ECOLOGY,,,
ANIMAL WELFARE,ANIMAL WELFARE,3,,Q1
Animals,ANIMALS,2,,Q1
Animation-An Interdisciplinary Journal,ANIMATION AN INTERDISCIPLINARY JOURNAL,2,Yes,
Ankara Avrupa Calismalari Dergisi-Ankara Review of European Studies,ANKARA AVRUPA CALISMALARI DERGISI ANKARA REVIEW OF EUROPEAN STUDIES,4,,Q4
Ankara Universitesi Egitim Bilimleri Fakultesi Ozel Egitim Dergisi-Ankara University Faculty of Educational Sciences Journal of Special Education,ANKARA UNIVERSITESI EGITIM BILIMLERI FAKULTESI OZEL EGITIM DERGISI ANKARA UNIVERSITY FACULTY OF EDUCATIONAL SCIENCES JOURNAL OF SPECIAL EDUCATION,4,,Q4
Ankara Universitesi Veteriner Fakultesi Dergisi,ANKARA UNIVERSITESI VETERINER FAKULTESI DERGISI,4,,Q3
ANNALEN DER PHYSIK,ANNALEN DER PHYSIK,3,,Q2
Annales-Anali za Istrske in Mediteranske Studije-Series Historia et Sociologia,ANNALES ANALI ZA ISTRSKE IN MEDITERANSKE STUDIJE SERIES HISTORIA ET SOCIOLOGIA,4,,
ANNALES BOTANICI FENNICI,ANNALES BOTANICI FENNICI,4,,Q4
ANNALES D ENDOCRINOLOGIE,ANNALES D ENDOCRINOLOGIE,3,,Q3
ANNALES DE BIOLOGIE CLINIQUE,ANNALES DE BIOLOGIE CLINIQUE,4,,Q4
ANNALES DE BRETAGNE ET DES PAYS DE L OUEST,ANNALES DE BRETAGNE ET DES PAYS DE L OUEST,4,,Q4
ANNALES DE CHIMIE-SCIENCE DES MATERIAUX,ANNALES DE CHIMIE SCIENCE DES MATERIAUX,4,,Q4
Annales de Chirurgie Plastique Esthetique,ANNALES DE CHIRURGIE PLASTIQUE ESTHETIQUE,4,,Q4
ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE,ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE,3,,Q2
ANNALES DE L INSTITUT FOURIER,ANNALES DE L INSTITUT FOURIER,3,,Q2
ANNALES DE L INSTITUT HENRI POINCARE-ANALYSE NON LINEAIRE,ANNALES DE L INSTITUT HENRI POINCARE ANALYSE NON LINEAIRE,2,,Q1
Annales de l Institut Henri Poincare D,ANNALES DE L INSTITUT HENRI POINCARE D,2,,Q3
ANNALES DE L INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES,ANNALES DE L INSTITUT HENRI POINCARE PROBABILITES ET STATISTIQUES,3,,Q2
ANNALES DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE,ANNALES DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE,3,,Q4
ANNALES DE PALEONTOLOGIE,ANNALES DE PALEONTOLOGIE,4,,Q4
ANNALES DE PATHOLOGIE,ANNALES DE PATHOLOGIE,4,,Q4
Annales Fennici Mathematici,ANNALES FENNICI MATHEMATICI,3,,Q1
Annales Francaises de Medecine d Urgence,ANNALES FRANCAISES DE MEDECINE D URGENCE,4,,Q4
ANNALES GEOPHYSICAE,ANNALES GEOPHYSICAE,3,,Q3
ANNALES HENRI POINCARE,ANNALES HENRI POINCARE,3,,Q3
ANNALES HISTORIQUES DE LA REVOLUTION FRANCAISE,ANNALES HISTORIQUES DE LA REVOLUTION FRANCAISE,4,,Q3
Annales Instituti Archaeologici,ANNALES INSTITUTI ARCHAEOLOGICI,4,,
Annales Mathematicae et Informaticae,ANNALES MATHEMATICAE ET INFORMATICAE,4,,Q4
Annales Mathematicae Silesianae,ANNALES MATHEMATICAE SILESIANAE,4,,Q4
Annales Mathematiques du Quebec,ANNALES MATHEMATIQUES DU QUEBEC,4,,Q4
ANNALES MEDICO-PSYCHOLOGIQUES,ANNALES MEDICO PSYCHOLOGIQUES,4,,Q4
Annales Pharmaceutiques Francaises,ANNALES PHARMACEUTIQUES FRANCAISES,4,,Q4
Annales Polonici Mathematici,ANNALES POLONICI MATHEMATICI,4,,Q4
ANNALES SCIENTIFIQUES DE L ECOLE NORMALE SUPERIEURE,ANNALES SCIENTIFIQUES DE L ECOLE NORMALE SUPERIEURE,1,Yes,Q1
ANNALES SOCIETATIS GEOLOGORUM POLONIAE,ANNALES SOCIETATIS GEOLOGORUM POLONIAE,4,,Q3
Annales Universitatis Paedagogicae Cracoviensis-Studia Mathematica,ANNALES UNIVERSITATIS PAEDAGOGICAE CRACOVIENSIS STUDIA MATHEMATICA,4,,Q4
ANNALES ZOOLOGICI,ANNALES ZOOLOGICI,3,,Q3
ANNALES ZOOLOGICI FENNICI,ANNALES ZOOLOGICI FENNICI,4,,Q3
Annali dell Istituto storico italo-germanico in Trento,ANNALI DELL ISTITUTO STORICO ITALO GERMANICO IN TRENTO,,,
ANNALI DELL ISTITUTO SUPERIORE DI SANITA,ANNALI DELL ISTITUTO SUPERIORE DI SANITA,4,,Q3
ANNALI DELLA SCUOLA NORMALE SUPERIORE DI PISA-CLASSE DI SCIENZE,ANNALI DELLA SCUOLA NORMALE SUPERIORE DI PISA CLASSE DI SCIENZE,2,,Q1
Annali di Botanica,ANNALI DI BOTANICA,4,,Q4
Annali di Igiene Medicina Preventiva e di Comunita,ANNALI DI IGIENE MEDICINA PREVENTIVA E DI COMUNITA,4,,Q4
ANNALI DI MATEMATICA PURA ED APPLICATA,ANNALI DI MATEMATICA PURA ED APPLICATA,3,,Q2
Annali di Storia delle Universita Italiane,ANNALI DI STORIA DELLE UNIVERSITA ITALIANE,4,,Q2
Annali Italiani di Chirurgia,ANNALI ITALIANI DI CHIRURGIA,4,,Q4
Annals Abbasi Shaheed Hospital & Karachi Medical & Dental College,ANNALS ABBASI SHAHEED HOSPITAL AND KARACHI MEDICAL AND DENTAL COLLEGE,4,,Q4
ANNALS ACADEMY OF MEDICINE SINGAPORE,ANNALS ACADEMY OF MEDICINE SINGAPORE,4,,Q2
Annals in Social Responsibility,ANNALS IN SOCIAL RESPONSIBILITY,,,Q4
Annals of Actuarial Science,ANNALS OF ACTUARIAL SCIENCE,3,,Q3
Annals of African Medicine,ANNALS OF AFRICAN MEDICINE,4,,Q3
ANNALS OF AGRICULTURAL AND ENVIRONMENTAL MEDICINE,ANNALS OF AGRICULTURAL AND ENVIRONMENTAL MEDICINE,4,,Q4
ANNALS OF AGRICULTURAL SCIENCES,ANNALS OF AGRICULTURAL SCIENCES,2,,Q1
ANNALS OF ALLERGY ASTHMA & IMMUNOLOGY,ANNALS OF ALLERGY ASTHMA AND IMMUNOLOGY,2,,Q1
ANNALS OF THE AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE,ANNALS OF AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE,3,,Q1
Annals of the American Association of Geographers,ANNALS OF AMERICAN ASSOCIATION OF GEOGRAPHERS,2,Yes,Q1
Annals of the American Thoracic Society,ANNALS OF AMERICAN THORACIC SOCIETY,2,Yes,Q1
ANNALS OF ANATOMY-ANATOMISCHER ANZEIGER,ANNALS OF ANATOMY ANATOMISCHER ANZEIGER,3,,Q2
Annals of Animal Science,ANNALS OF ANIMAL SCIENCE,4,,Q1
Annals of Anthropological Practice,ANNALS OF ANTHROPOLOGICAL PRACTICE,4,,Q3
ANNALS OF APPLIED BIOLOGY,ANNALS OF APPLIED BIOLOGY,3,,Q2
ANNALS OF APPLIED PROBABILITY,ANNALS OF APPLIED PROBABILITY,2,,Q1
Annals of Applied Sport Science,ANNALS OF APPLIED SPORT SCIENCE,4,,Q4
Annals of Applied Statistics,ANNALS OF APPLIED STATISTICS,4,,Q2
ANNALS OF BEHAVIORAL MEDICINE,ANNALS OF BEHAVIORAL MEDICINE,2,,Q1
ANNALS OF BIOMEDICAL ENGINEERING,ANNALS OF BIOMEDICAL ENGINEERING,3,,Q1
Annals of Blood,ANNALS OF BLOOD,,,Q4
ANNALS OF BOTANY,ANNALS OF BOTANY,2,Yes,Q1
Annals of Breast Surgery,ANNALS OF BREAST SURGERY,,,Q3
Annals of Cardiac Anaesthesia,ANNALS OF CARDIAC ANAESTHESIA,4,,Q3
Annals of Cardiothoracic Surgery,ANNALS OF CARDIOTHORACIC SURGERY,2,,Q1
ANNALS OF CARNEGIE MUSEUM,ANNALS OF CARNEGIE MUSEUM,4,,Q3
Annals of Clinical and Analytical Medicine,ANNALS OF CLINICAL AND ANALYTICAL MEDICINE,4,,Q4
ANNALS OF CLINICAL AND LABORATORY SCIENCE,ANNALS OF CLINICAL AND LABORATORY SCIENCE,4,,Q4
Annals of Clinical and Translational Neurology,ANNALS OF CLINICAL AND TRANSLATIONAL NEUROLOGY,2,,Q1
ANNALS OF CLINICAL BIOCHEMISTRY,ANNALS OF CLINICAL BIOCHEMISTRY,4,,Q4
Annals of Clinical Microbiology and Antimicrobials,ANNALS OF CLINICAL MICROBIOLOGY AND ANTIMICROBIALS,2,,Q2
Annals of Clinical Psychiatry,ANNALS OF CLINICAL PSYCHIATRY,4,,Q4
Annals of Coloproctology,ANNALS OF COLOPROCTOLOGY,3,,Q2
Annals of Combinatorics,ANNALS OF COMBINATORICS,3,,Q3
Annals of Corporate Governance,ANNALS OF CORPORATE GOVERNANCE,,,Q3
Annals of Dermatology,ANNALS OF DERMATOLOGY,4,,Q3
Annals of Diagnostic Pathology,ANNALS OF DIAGNOSTIC PATHOLOGY,4,,Q3
ANNALS OF DYSLEXIA,ANNALS OF DYSLEXIA,3,,Q1
Annals of Economics and Finance,ANNALS OF ECONOMICS AND FINANCE,4,,Q4
ANNALS OF EMERGENCY MEDICINE,ANNALS OF EMERGENCY MEDICINE,1,Yes,Q1
ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA,ANNALS OF ENTOMOLOGICAL SOCIETY OF AMERICA,2,,Q2
ANNALS OF EPIDEMIOLOGY,ANNALS OF EPIDEMIOLOGY,3,,Q2
Annals of Esophagus,ANNALS OF ESOPHAGUS,,,Q4
Annals of Eye Science,ANNALS OF EYE SCIENCE,,,Q3
Annals of the Faculty of Law in Belgrade,ANNALS OF FACULTY OF LAW IN BELGRADE,,,Q4
ANNALS OF FAMILY MEDICINE,ANNALS OF FAMILY MEDICINE,2,,Q1
Annals of Finance,ANNALS OF FINANCE,4,,Q4
Annals of Financial Economics,ANNALS OF FINANCIAL ECONOMICS,4,,Q1
Annals of Forest Research,ANNALS OF FOREST RESEARCH,4,,Q1
ANNALS OF FOREST SCIENCE,ANNALS OF FOREST SCIENCE,3,,Q1
Annals of Functional Analysis,ANNALS OF FUNCTIONAL ANALYSIS,3,,Q2
Annals of Gastroenterological Surgery,ANNALS OF GASTROENTEROLOGICAL SURGERY,3,,Q2
Annals of Gastroenterology,ANNALS OF GASTROENTEROLOGY,4,,Q3
Annals of General Psychiatry,ANNALS OF GENERAL PSYCHIATRY,3,,Q2
ANNALS OF GEOPHYSICS,ANNALS OF GEOPHYSICS,4,,Q3
Annals of Geriatric Medicine and Research,ANNALS OF GERIATRIC MEDICINE AND RESEARCH,4,,Q2
Annals of GIS,ANNALS OF GIS,3,,Q1
ANNALS OF GLACIOLOGY,ANNALS OF GLACIOLOGY,4,,Q3
ANNALS OF GLOBAL ANALYSIS AND GEOMETRY,ANNALS OF GLOBAL ANALYSIS AND GEOMETRY,4,,Q2
Annals of Global Health,ANNALS OF GLOBAL HEALTH,3,,Q1
ANNALS OF HEMATOLOGY,ANNALS OF HEMATOLOGY,3,,Q2
Annals of Hepato-Biliary-Pancreatic Surgery,ANNALS OF HEPATO BILIARY PANCREATIC SURGERY,4,,Q2
Annals of Hepatology,ANNALS OF HEPATOLOGY,3,,Q1
ANNALS OF HUMAN BIOLOGY,ANNALS OF HUMAN BIOLOGY,4,,Q2
ANNALS OF HUMAN GENETICS,ANNALS OF HUMAN GENETICS,4,,Q4
Annals of Indian Academy of Neurology,ANNALS OF INDIAN ACADEMY OF NEUROLOGY,4,,Q3
Annals of Indian Psychiatry,ANNALS OF INDIAN PSYCHIATRY,4,,Q4
ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS,ANNALS OF INSTITUTE OF STATISTICAL MATHEMATICS,4,,Q4
Annals of Intensive Care,ANNALS OF INTENSIVE CARE,1,Yes,Q1
ANNALS OF INTERNAL MEDICINE,ANNALS OF INTERNAL MEDICINE,1,Yes,Q1
Annals of the International Communication Association,ANNALS OF INTERNATIONAL COMMUNICATION ASSOCIATION,,,Q1
Annals of Joint,ANNALS OF JOINT,4,,Q4
Annals of K-Theory,ANNALS OF K THEORY,3,,Q2
Annals of King Edward Medical University Lahore Pakistan,ANNALS OF KING EDWARD MEDICAL UNIVERSITY LAHORE PAKISTAN,4,,Q4
Annals of Laboratory Medicine,ANNALS OF LABORATORY MEDICINE,2,,Q1
Annals of Laparoscopic and Endoscopic Surgery,ANNALS OF LAPAROSCOPIC AND ENDOSCOPIC SURGERY,4,,Q3
Annals of Leisure Research,ANNALS OF LEISURE RESEARCH,3,,Q2
Annals of Library and Information Studies,ANNALS OF LIBRARY AND INFORMATION STUDIES,4,,Q4
Annals of Mathematical Sciences and Applications,ANNALS OF MATHEMATICAL SCIENCES AND APPLICATIONS,4,,Q4
ANNALS OF MATHEMATICS,ANNALS OF MATHEMATICS,1,Yes,Q1
ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,4,,Q3
ANNALS OF MEDICINE,ANNALS OF MEDICINE,2,,Q1
Annals of Medicine and Surgery,ANNALS OF MEDICINE AND SURGERY,4,,Q2
ANNALS OF MICROBIOLOGY,ANNALS OF MICROBIOLOGY,3,,Q2
ANNALS OF THE MISSOURI BOTANICAL GARDEN,ANNALS OF MISSOURI BOTANICAL GARDEN,3,,Q3
ANNALS OF NEUROLOGY,ANNALS OF NEUROLOGY,1,Yes,Q1
Annals of Neurosciences,ANNALS OF NEUROSCIENCES,4,,Q3
ANNALS OF THE NEW YORK ACADEMY OF SCIENCES,ANNALS OF NEW YORK ACADEMY OF SCIENCES,2,,Q1
ANNALS OF NONINVASIVE ELECTROCARDIOLOGY,ANNALS OF NONINVASIVE ELECTROCARDIOLOGY,4,,Q4
ANNALS OF NUCLEAR ENERGY,ANNALS OF NUCLEAR ENERGY,3,,Q1
ANNALS OF NUCLEAR MEDICINE,ANNALS OF NUCLEAR MEDICINE,4,,Q2
ANNALS OF NUTRITION AND METABOLISM,ANNALS OF NUTRITION AND METABOLISM,4,,Q3
Annals of Occupational and Environmental Medicine,ANNALS OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,4,,Q3
ANNALS OF ONCOLOGY,ANNALS OF ONCOLOGY,1,Yes,Q1
ANNALS OF OPERATIONS RESEARCH,ANNALS OF OPERATIONS RESEARCH,4,,Q1
ANNALS OF OTOLOGY RHINOLOGY AND LARYNGOLOGY,ANNALS OF OTOLOGY RHINOLOGY AND LARYNGOLOGY,4,,Q3
Annals of PDE,ANNALS OF PDE,1,Yes,Q1
Annals of Pediatric Cardiology,ANNALS OF PEDIATRIC CARDIOLOGY,4,,Q4
Annals of Pediatric Endocrinology & Metabolism,ANNALS OF PEDIATRIC ENDOCRINOLOGY AND METABOLISM,3,,Q1
Annals of Pediatric Surgery,ANNALS OF PEDIATRIC SURGERY,4,,Q4
ANNALS OF PHARMACOTHERAPY,ANNALS OF PHARMACOTHERAPY,4,,Q3
Annals of Physical and Rehabilitation Medicine,ANNALS OF PHYSICAL AND REHABILITATION MEDICINE,2,,Q1
Annals of Physics,ANNALS OF PHYSICS,3,,Q2
Annals of Phytomedicine-An International Journal,ANNALS OF PHYTOMEDICINE AN INTERNATIONAL JOURNAL,4,,
ANNALS OF PLASTIC SURGERY,ANNALS OF PLASTIC SURGERY,4,,Q2
ANNALS OF PROBABILITY,ANNALS OF PROBABILITY,1,Yes,Q1
Annals of Public and Cooperative Economics,ANNALS OF PUBLIC AND COOPERATIVE ECONOMICS,3,,Q1
ANNALS OF PURE AND APPLIED LOGIC,ANNALS OF PURE AND APPLIED LOGIC,2,,Q2
ANNALS OF REGIONAL SCIENCE,ANNALS OF REGIONAL SCIENCE,3,,Q2
Annals of Rehabilitation Medicine-ARM,ANNALS OF REHABILITATION MEDICINE ARM,4,,Q1
ANNALS OF THE RHEUMATIC DISEASES,ANNALS OF RHEUMATIC DISEASES,1,Yes,Q1
ANNALS OF THE ROYAL COLLEGE OF SURGEONS OF ENGLAND,ANNALS OF ROYAL COLLEGE OF SURGEONS OF ENGLAND,4,,Q2
ANNALS OF SAUDI MEDICINE,ANNALS OF SAUDI MEDICINE,4,,Q2
ANNALS OF SCIENCE,ANNALS OF SCIENCE,1,Yes,Q2
ANNALS OF STATISTICS,ANNALS OF STATISTICS,1,Yes,Q1
ANNALS OF SURGERY,ANNALS OF SURGERY,1,Yes,Q1
ANNALS OF SURGICAL ONCOLOGY,ANNALS OF SURGICAL ONCOLOGY,2,,Q1
Annals of Surgical Treatment and Research,ANNALS OF SURGICAL TREATMENT AND RESEARCH,4,,Q2
Annals of Telecommunications,ANNALS OF TELECOMMUNICATIONS,4,,Q3
Annals of Thoracic and Cardiovascular Surgery,ANNALS OF THORACIC AND CARDIOVASCULAR SURGERY,4,,Q3
Annals of Thoracic Medicine,ANNALS OF THORACIC MEDICINE,4,,Q2
ANNALS OF THORACIC SURGERY,ANNALS OF THORACIC SURGERY,2,,Q1
ANNALS OF TOURISM RESEARCH,ANNALS OF TOURISM RESEARCH,1,Yes,Q1
Annals of Tourism Research Empirical Insights,ANNALS OF TOURISM RESEARCH EMPIRICAL INSIGHTS,3,,Q1
Annals of Transplantation,ANNALS OF TRANSPLANTATION,4,,Q3
"Annals of the University Dunarea de Jos of Galati, Fascicle VI-Food Technology",ANNALS OF UNIVERSITY DUNAREA DE JOS OF GALATI FASCICLE VI FOOD TECHNOLOGY,4,,Q4
Annals of the University of Craiova-Mathematics and Computer Science Series,ANNALS OF UNIVERSITY OF CRAIOVA MATHEMATICS AND COMPUTER SCIENCE SERIES,4,,Q2
Annals of Vascular Diseases,ANNALS OF VASCULAR DISEASES,4,,Q4
ANNALS OF VASCULAR SURGERY,ANNALS OF VASCULAR SURGERY,4,,Q2
Annals of Work Exposures and Health,ANNALS OF WORK EXPOSURES AND HEALTH,4,,Q2
Annee du Maghreb,ANNEE DU MAGHREB,4,,Q4
ANNEE PSYCHOLOGIQUE,ANNEE PSYCHOLOGIQUE,4,,Q4
Annual of the British School at Athens,ANNUAL OF BRITISH SCHOOL AT ATHENS,2,,
Annual Plant Reviews Online,ANNUAL PLANT REVIEWS ONLINE,4,,Q4
Annual Review of Analytical Chemistry,ANNUAL REVIEW OF ANALYTICAL CHEMISTRY,2,,Q1
Annual Review of Animal Biosciences,ANNUAL REVIEW OF ANIMAL BIOSCIENCES,1,Yes,Q1
Annual Review of Anthropology,ANNUAL REVIEW OF ANTHROPOLOGY,1,Yes,Q1
Annual Review of Applied Linguistics,ANNUAL REVIEW OF APPLIED LINGUISTICS,1,Yes,Q1
Annual Review of Astronomy and Astrophysics,ANNUAL REVIEW OF ASTRONOMY AND ASTROPHYSICS,1,Yes,Q1
Annual Review of Biochemistry,ANNUAL REVIEW OF BIOCHEMISTRY,1,Yes,Q1
Annual Review of Biomedical Data Science,ANNUAL REVIEW OF BIOMEDICAL DATA SCIENCE,2,,Q1
Annual Review of Biomedical Engineering,ANNUAL REVIEW OF BIOMEDICAL ENGINEERING,1,Yes,Q1
Annual Review of Biophysics,ANNUAL REVIEW OF BIOPHYSICS,1,Yes,Q1
