Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
EUROPEAN PHYSICAL JOURNAL B,EUROPEAN PHYSICAL JOURNAL B,4,,Q3
EUROPEAN PHYSICAL JOURNAL C,EUROPEAN PHYSICAL JOURNAL C,2,,Q2
EUROPEAN PHYSICAL JOURNAL D,EUROPEAN PHYSICAL JOURNAL D,4,,Q3
EUROPEAN PHYSICAL JOURNAL E,EUROPEAN PHYSICAL JOURNAL E,4,,Q3
European Physical Journal H,EUROPEAN PHYSICAL JOURNAL H,4,,Q1
European Physical Journal Plus,EUROPEAN PHYSICAL JOURNAL PLUS,3,,Q2
European Physical Journal-Special Topics,EUROPEAN PHYSICAL JOURNAL SPECIAL TOPICS,3,,Q2
EUROPEAN PLANNING STUDIES,EUROPEAN PLANNING STUDIES,3,,Q1
European Policy Analysis,EUROPEAN POLICY ANALYSIS,2,,Q1
European Political Science,EUROPEAN POLITICAL SCIENCE,4,,Q2
European Political Science Review,EUROPEAN POLITICAL SCIENCE REVIEW,1,Yes,Q1
EUROPEAN POLYMER JOURNAL,EUROPEAN POLYMER JOURNAL,2,,Q1
European Poultry Science,EUROPEAN POULTRY SCIENCE,4,,Q4
EUROPEAN PSYCHIATRY,EUROPEAN PSYCHIATRY,2,,Q1
EUROPEAN PSYCHOLOGIST,EUROPEAN PSYCHOLOGIST,3,,Q1
European Public Law,EUROPEAN PUBLIC LAW,4,,Q3
EUROPEAN RADIOLOGY,EUROPEAN RADIOLOGY,2,Yes,Q1
European Radiology Experimental,EUROPEAN RADIOLOGY EXPERIMENTAL,2,,Q1
European Research on Management and Business Economics,EUROPEAN RESEARCH ON MANAGEMENT AND BUSINESS ECONOMICS,2,,Q1
EUROPEAN RESPIRATORY JOURNAL,EUROPEAN RESPIRATORY JOURNAL,1,Yes,Q1
European Respiratory Review,EUROPEAN RESPIRATORY REVIEW,1,Yes,Q1
European Review,EUROPEAN REVIEW,4,,Q2
European Review of Aging and Physical Activity,EUROPEAN REVIEW OF AGING AND PHYSICAL ACTIVITY,3,,Q2
EUROPEAN REVIEW OF AGRICULTURAL ECONOMICS,EUROPEAN REVIEW OF AGRICULTURAL ECONOMICS,2,,Q1
EUROPEAN REVIEW OF APPLIED PSYCHOLOGY-REVUE EUROPEENNE DE PSYCHOLOGIE APPLIQUEE,EUROPEAN REVIEW OF APPLIED PSYCHOLOGY REVUE EUROPEENNE DE PSYCHOLOGIE APPLIQUEE,4,,Q3
European Review of Economic History,EUROPEAN REVIEW OF ECONOMIC HISTORY,2,,Q1
European Review of History-Revue Europeenne d Histoire,EUROPEAN REVIEW OF HISTORY REVUE EUROPEENNE D HISTOIRE,2,,Q1
European Review of International Studies,EUROPEAN REVIEW OF INTERNATIONAL STUDIES,4,,Q3
European Review of Private Law,EUROPEAN REVIEW OF PRIVATE LAW,4,,Q3
European Review of Social Psychology,EUROPEAN REVIEW OF SOCIAL PSYCHOLOGY,1,Yes,Q1
European Romantic Review,EUROPEAN ROMANTIC REVIEW,3,,
European Security,EUROPEAN SECURITY,1,Yes,Q1
EUROPEAN SOCIETIES,EUROPEAN SOCIETIES,2,,Q1
EUROPEAN SOCIOLOGICAL REVIEW,EUROPEAN SOCIOLOGICAL REVIEW,1,Yes,Q1
European Spatial Research and Policy,EUROPEAN SPATIAL RESEARCH AND POLICY,4,,Q3
EUROPEAN SPINE JOURNAL,EUROPEAN SPINE JOURNAL,3,,Q2
European Sport Management Quarterly,EUROPEAN SPORT MANAGEMENT QUARTERLY,2,,Q1
European Stroke Journal,EUROPEAN STROKE JOURNAL,3,,Q1
European Surgery-Acta Chirurgica Austriaca,EUROPEAN SURGERY ACTA CHIRURGICA AUSTRIACA,4,,Q3
EUROPEAN SURGICAL RESEARCH,EUROPEAN SURGICAL RESEARCH,4,,Q2
European Thyroid Journal,EUROPEAN THYROID JOURNAL,3,,Q2
European Transport Research Review,EUROPEAN TRANSPORT RESEARCH REVIEW,2,,Q2
European Transport-Trasporti Europei,EUROPEAN TRANSPORT TRASPORTI EUROPEI,4,,Q4
EUROPEAN UNION POLITICS,EUROPEAN UNION POLITICS,1,Yes,Q2
EUROPEAN URBAN AND REGIONAL STUDIES,EUROPEAN URBAN AND REGIONAL STUDIES,2,,Q1
EUROPEAN UROLOGY,EUROPEAN UROLOGY,1,Yes,Q1
European Urology Focus,EUROPEAN UROLOGY FOCUS,2,Yes,Q1
European Urology Oncology,EUROPEAN UROLOGY ONCOLOGY,1,Yes,Q1
European Urology Open Science,EUROPEAN UROLOGY OPEN SCIENCE,2,,Q1
European Zoological Journal,EUROPEAN ZOOLOGICAL JOURNAL,3,,Q2
Europes Journal of Psychology,EUROPES JOURNAL OF PSYCHOLOGY,3,,Q2
Europolity-Continuity and Change in European Governance,EUROPOLITY CONTINUITY AND CHANGE IN EUROPEAN GOVERNANCE,4,,Q3
Eurosurveillance,EUROSURVEILLANCE,2,Yes,Q1
Euskera,EUSKERA,4,,
Evaluation,EVALUATION,3,,Q2
EVALUATION & THE HEALTH PROFESSIONS,EVALUATION AND HEALTH PROFESSIONS,4,,Q3
EVALUATION AND PROGRAM PLANNING,EVALUATION AND PROGRAM PLANNING,4,,Q1
EVALUATION REVIEW,EVALUATION REVIEW,4,,Q1
EVENT MANAGEMENT,EVENT MANAGEMENT,4,,Q3
Everymans Science,EVERYMANS SCIENCE,4,,
Evidence & Policy,EVIDENCE AND POLICY,3,,Q1
Evidence-Based Dentistry,EVIDENCE BASED DENTISTRY,,,Q2
Evidence-based HRM-A Global Forum for Empirical Scholarship,EVIDENCE BASED HRM A GLOBAL FORUM FOR EMPIRICAL SCHOLARSHIP,4,,Q3
Evidence Based Library and Information Practice,EVIDENCE BASED LIBRARY AND INFORMATION PRACTICE,4,,Q3
Evidence-Based Mental Health,EVIDENCE BASED MENTAL HEALTH,,,Q1
EvoDevo,EVODEVO,2,,Q1
EVOLUTION,EVOLUTION,2,Yes,Q2
EVOLUTION & DEVELOPMENT,EVOLUTION AND DEVELOPMENT,3,,Q3
EVOLUTION AND HUMAN BEHAVIOR,EVOLUTION AND HUMAN BEHAVIOR,1,Yes,Q1
Evolution Equations and Control Theory,EVOLUTION EQUATIONS AND CONTROL THEORY,4,,Q1
Evolution Letters,EVOLUTION LETTERS,1,Yes,Q1
Evolution Medicine and Public Health,EVOLUTION MEDICINE AND PUBLIC HEALTH,3,,Q2
EVOLUTION PSYCHIATRIQUE,EVOLUTION PSYCHIATRIQUE,4,,Q4
Evolutionary and Institutional Economics Review,EVOLUTIONARY AND INSTITUTIONAL ECONOMICS REVIEW,4,,Q4
EVOLUTIONARY ANTHROPOLOGY,EVOLUTIONARY ANTHROPOLOGY,1,Yes,Q1
Evolutionary Applications,EVOLUTIONARY APPLICATIONS,2,Yes,Q2
Evolutionary Behavioral Sciences,EVOLUTIONARY BEHAVIORAL SCIENCES,4,,Q3
Evolutionary Bioinformatics,EVOLUTIONARY BIOINFORMATICS,4,,Q4
Evolutionary Biology,EVOLUTIONARY BIOLOGY,3,,Q4
EVOLUTIONARY COMPUTATION,EVOLUTIONARY COMPUTATION,3,,Q2
EVOLUTIONARY ECOLOGY,EVOLUTIONARY ECOLOGY,3,,Q3
Evolutionary Human Sciences,EVOLUTIONARY HUMAN SCIENCES,2,,Q1
Evolutionary Intelligence,EVOLUTIONARY INTELLIGENCE,4,,Q3
Evolutionary Psychological Science,EVOLUTIONARY PSYCHOLOGICAL SCIENCE,4,,Q3
Evolutionary Psychology,EVOLUTIONARY PSYCHOLOGY,4,,Q4
Evolving Systems,EVOLVING SYSTEMS,4,,Q3
Ewha Medical Journal,EWHA MEDICAL JOURNAL,4,,Q4
Examples and Counterexamples,EXAMPLES AND COUNTEREXAMPLES,,,Q2
EXCEPTIONAL CHILDREN,EXCEPTIONAL CHILDREN,3,,Q1
Exceptionality,EXCEPTIONALITY,4,,Q4
Exchange-Journal of Contemporary Christianities in Context,EXCHANGE JOURNAL OF CONTEMPORARY CHRISTIANITIES IN CONTEXT,3,,
EXCLI Journal,EXCLI JOURNAL,3,,Q1
Exemplaria Classica,EXEMPLARIA CLASSICA,4,,
Exemplaria-Medieval Early Modern Theory,EXEMPLARIA MEDIEVAL EARLY MODERN THEORY,2,,
Exercer-La Revue Francophone de Medecine Generale,EXERCER LA REVUE FRANCOPHONE DE MEDECINE GENERALE,4,,Q4
EXERCISE AND SPORT SCIENCES REVIEWS,EXERCISE AND SPORT SCIENCES REVIEWS,2,,Q1
EXERCISE IMMUNOLOGY REVIEW,EXERCISE IMMUNOLOGY REVIEW,4,,Q1
Experimed,EXPERIMED,,,Q4
Experiment-A Journal of Russian Culture,EXPERIMENT A JOURNAL OF RUSSIAN CULTURE,4,,
EXPERIMENTAL AGING RESEARCH,EXPERIMENTAL AGING RESEARCH,4,,Q3
EXPERIMENTAL AGRICULTURE,EXPERIMENTAL AGRICULTURE,4,,Q2
EXPERIMENTAL AND APPLIED ACAROLOGY,EXPERIMENTAL AND APPLIED ACAROLOGY,2,,Q2
EXPERIMENTAL AND CLINICAL ENDOCRINOLOGY & DIABETES,EXPERIMENTAL AND CLINICAL ENDOCRINOLOGY AND DIABETES,4,,Q4
EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,3,,Q2
Experimental and Clinical Transplantation,EXPERIMENTAL AND CLINICAL TRANSPLANTATION,4,,Q4
Experimental and Computational Multiphase Flow,EXPERIMENTAL AND COMPUTATIONAL MULTIPHASE FLOW,1,Yes,Q1
EXPERIMENTAL AND MOLECULAR MEDICINE,EXPERIMENTAL AND MOLECULAR MEDICINE,1,Yes,Q1
EXPERIMENTAL AND MOLECULAR PATHOLOGY,EXPERIMENTAL AND MOLECULAR PATHOLOGY,4,,Q1
Experimental and Therapeutic Medicine,EXPERIMENTAL AND THERAPEUTIC MEDICINE,4,,Q3
EXPERIMENTAL ANIMALS,EXPERIMENTAL ANIMALS,3,,Q2
EXPERIMENTAL ASTRONOMY,EXPERIMENTAL ASTRONOMY,4,,Q2
EXPERIMENTAL BIOLOGY AND MEDICINE,EXPERIMENTAL BIOLOGY AND MEDICINE,4,,Q3
EXPERIMENTAL BRAIN RESEARCH,EXPERIMENTAL BRAIN RESEARCH,4,,Q4
EXPERIMENTAL CELL RESEARCH,EXPERIMENTAL CELL RESEARCH,3,,Q2
EXPERIMENTAL DERMATOLOGY,EXPERIMENTAL DERMATOLOGY,3,,Q2
EXPERIMENTAL ECONOMICS,EXPERIMENTAL ECONOMICS,3,,Q2
EXPERIMENTAL EYE RESEARCH,EXPERIMENTAL EYE RESEARCH,3,,Q2
EXPERIMENTAL GERONTOLOGY,EXPERIMENTAL GERONTOLOGY,3,,Q1
EXPERIMENTAL HEAT TRANSFER,EXPERIMENTAL HEAT TRANSFER,3,,Q2
EXPERIMENTAL HEMATOLOGY,EXPERIMENTAL HEMATOLOGY,4,,Q3
Experimental Hematology & Oncology,EXPERIMENTAL HEMATOLOGY AND ONCOLOGY,2,,Q1
EXPERIMENTAL LUNG RESEARCH,EXPERIMENTAL LUNG RESEARCH,4,,Q3
EXPERIMENTAL MATHEMATICS,EXPERIMENTAL MATHEMATICS,3,,Q2
EXPERIMENTAL MECHANICS,EXPERIMENTAL MECHANICS,3,,Q2
Experimental Neurobiology,EXPERIMENTAL NEUROBIOLOGY,4,,Q3
EXPERIMENTAL NEUROLOGY,EXPERIMENTAL NEUROLOGY,2,,Q1
EXPERIMENTAL PARASITOLOGY,EXPERIMENTAL PARASITOLOGY,4,,Q3
EXPERIMENTAL PHYSIOLOGY,EXPERIMENTAL PHYSIOLOGY,3,,Q2
EXPERIMENTAL PSYCHOLOGY,EXPERIMENTAL PSYCHOLOGY,4,,Q4
EXPERIMENTAL TECHNIQUES,EXPERIMENTAL TECHNIQUES,4,,Q2
EXPERIMENTAL THERMAL AND FLUID SCIENCE,EXPERIMENTAL THERMAL AND FLUID SCIENCE,3,,Q1
EXPERIMENTS IN FLUIDS,EXPERIMENTS IN FLUIDS,3,,Q2
EXPERT OPINION ON BIOLOGICAL THERAPY,EXPERT OPINION ON BIOLOGICAL THERAPY,3,,Q2
Expert Opinion on Drug Delivery,EXPERT OPINION ON DRUG DELIVERY,2,,Q1
Expert Opinion on Drug Discovery,EXPERT OPINION ON DRUG DISCOVERY,2,,Q1
Expert Opinion on Drug Metabolism & Toxicology,EXPERT OPINION ON DRUG METABOLISM AND TOXICOLOGY,3,,Q2
Expert Opinion On Drug Safety,EXPERT OPINION ON DRUG SAFETY,3,,Q2
EXPERT OPINION ON EMERGING DRUGS,EXPERT OPINION ON EMERGING DRUGS,4,,Q2
EXPERT OPINION ON INVESTIGATIONAL DRUGS,EXPERT OPINION ON INVESTIGATIONAL DRUGS,3,,Q1
EXPERT OPINION ON PHARMACOTHERAPY,EXPERT OPINION ON PHARMACOTHERAPY,4,,Q2
EXPERT OPINION ON THERAPEUTIC PATENTS,EXPERT OPINION ON THERAPEUTIC PATENTS,2,,Q1
EXPERT OPINION ON THERAPEUTIC TARGETS,EXPERT OPINION ON THERAPEUTIC TARGETS,2,,Q1
Expert Review of Anti-Infective Therapy,EXPERT REVIEW OF ANTI INFECTIVE THERAPY,3,,Q1
Expert Review of Anticancer Therapy,EXPERT REVIEW OF ANTICANCER THERAPY,4,,Q2
Expert Review of Cardiovascular Therapy,EXPERT REVIEW OF CARDIOVASCULAR THERAPY,4,,Q3
Expert Review of Clinical Immunology,EXPERT REVIEW OF CLINICAL IMMUNOLOGY,3,,Q2
Expert Review of Clinical Pharmacology,EXPERT REVIEW OF CLINICAL PHARMACOLOGY,3,,Q2
Expert Review of Endocrinology & Metabolism,EXPERT REVIEW OF ENDOCRINOLOGY AND METABOLISM,3,,Q3
Expert Review of Gastroenterology & Hepatology,EXPERT REVIEW OF GASTROENTEROLOGY AND HEPATOLOGY,3,,Q2
Expert Review of Hematology,EXPERT REVIEW OF HEMATOLOGY,4,,Q3
Expert Review of Medical Devices,EXPERT REVIEW OF MEDICAL DEVICES,3,,Q3
EXPERT REVIEW OF MOLECULAR DIAGNOSTICS,EXPERT REVIEW OF MOLECULAR DIAGNOSTICS,3,,Q1
Expert Review of Neurotherapeutics,EXPERT REVIEW OF NEUROTHERAPEUTICS,3,,Q2
Expert Review of Ophthalmology,EXPERT REVIEW OF OPHTHALMOLOGY,4,,Q4
Expert Review of Pharmacoeconomics & Outcomes Research,EXPERT REVIEW OF PHARMACOECONOMICS AND OUTCOMES RESEARCH,4,,Q3
Expert Review of Precision Medicine and Drug Development,EXPERT REVIEW OF PRECISION MEDICINE AND DRUG DEVELOPMENT,4,,Q4
Expert Review of Proteomics,EXPERT REVIEW OF PROTEOMICS,3,,Q2
Expert Review of Respiratory Medicine,EXPERT REVIEW OF RESPIRATORY MEDICINE,3,,Q2
Expert Review of Vaccines,EXPERT REVIEW OF VACCINES,2,,Q2
EXPERT REVIEWS IN MOLECULAR MEDICINE,EXPERT REVIEWS IN MOLECULAR MEDICINE,3,,Q1
EXPERT SYSTEMS,EXPERT SYSTEMS,4,,Q2
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYSTEMS WITH APPLICATIONS,1,Yes,Q1
EXPLICATOR,EXPLICATOR,3,,
Exploration,EXPLORATION,,,Q1
Exploration Geophysics,EXPLORATION GEOPHYSICS,4,,Q4
EXPLORATIONS IN ECONOMIC HISTORY,EXPLORATIONS IN ECONOMIC HISTORY,1,Yes,Q1
Explorations in Renaissance Culture,EXPLORATIONS IN RENAISSANCE CULTURE,4,,
Exploratory Animal and Medical Research,EXPLORATORY ANIMAL AND MEDICAL RESEARCH,4,,
Exploratory Research in Clinical and Social Pharmacy,EXPLORATORY RESEARCH IN CLINICAL AND SOCIAL PHARMACY,4,,Q3
Explore-The Journal of Science and Healing,EXPLORE JOURNAL OF SCIENCE AND HEALING,4,,Q2
EXPOSITIONES MATHEMATICAE,EXPOSITIONES MATHEMATICAE,3,,Q2
EXPOSITORY TIMES,EXPOSITORY TIMES,4,,
Exposure and Health,EXPOSURE AND HEALTH,4,,Q1
Express Polymer Letters,EXPRESS POLYMER LETTERS,3,,Q3
Expressions maghrebines,EXPRESSIONS MAGHREBINES,4,,
Extracellular Vesicles and Circulating Nucleic Acids,EXTRACELLULAR VESICLES AND CIRCULATING NUCLEIC ACIDS,,,Q1
Extractive Industries and Society,EXTRACTIVE INDUSTRIES AND SOCIETY,2,,Q2
EXTRAPOLATION,EXTRAPOLATION,3,,
Extreme Mechanics Letters,EXTREME MECHANICS LETTERS,3,,Q1
Extremes,EXTREMES,3,,Q1
EXTREMOPHILES,EXTREMOPHILES,3,,Q3
EYE,EYE,3,,Q1
Eye and Brain,EYE AND BRAIN,4,,Q2
Eye & Contact Lens-Science and Clinical Practice,EYE AND CONTACT LENS SCIENCE AND CLINICAL PRACTICE,4,,Q2
Eye and Vision,EYE AND VISION,2,,Q1
Ezhegodnik Finno-Ugorskikh Issledovanii-Yearbook of Finno-Ugric Studies,EZHEGODNIK FINNO UGORSKIKH ISSLEDOVANII YEARBOOK OF FINNO UGRIC STUDIES,4,,
