Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
JOURNAL OF HOUSING ECONOMICS,4,,Q2
JOURNAL OF HUMAN BEHAVIOR IN SOCIAL ENVIRONMENT,4,,Q2
JOURNAL OF HUMAN HYPERTENSION,4,,Q2
JOURNAL OF HUMANITARIAN LOGISTICS AND SUPPLY CHAIN MANAGEMENT,4,,Q2
JOURNAL OF HUNTINGTONS DISEASE,4,,Q2
JOURNAL OF HYDRO ENVIRONMENT RESEARCH,4,,Q2
JOURNAL OF HYPERBOLIC DIFFERENTIAL EQUATIONS,4,,Q2
JOURNAL OF IBERIAN GEOLOGY,4,,Q2
JOURNAL OF IMMUNOTHERAPY,4,,Q2
JOURNAL OF IMMUNOTOXICOLOGY,4,,Q2
JOURNAL OF INDIAN INSTITUTE OF SCIENCE,4,,Q2
JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION,4,,Q2
JOURNAL OF INDUSTRIAL INTEGRATION AND MANAGEMENT INNOVATION AND ENTREPRENEURSHIP,4,,Q2
JOURNAL OF INDUSTRIAL MICROBIOLOGY AND BIOTECHNOLOGY,4,,Q2
JOURNAL OF INDUSTRIAL RELATIONS,4,,Q2
JOURNAL OF INDUSTRIAL TEXTILES,4,,Q2
JOURNAL OF INFORMATION SCIENCE,4,,Q2
JOURNAL OF INFORMATION SYSTEMS,4,,Q2
JOURNAL OF INFORMATION TECHNOLOGY EDUCATION INNOVATIONS IN PRACTICE,4,,Q2
JOURNAL OF INFRARED MILLIMETER AND TERAHERTZ WAVES,4,,Q2
JOURNAL OF INFRASTRUCTURE SYSTEMS,4,,Q2
JOURNAL OF INNOVATIVE OPTICAL HEALTH SCIENCES,4,,Q2
JOURNAL OF INTELLECTUAL DISABILITIES,4,,Q2
JOURNAL OF INTELLECTUAL PROPERTY LAW AND PRACTICE,4,,Q2
JOURNAL OF INTENSIVE MEDICINE,4,,Q2
JOURNAL OF INTERDISCIPLINARY MATHEMATICS,4,,Q2
JOURNAL OF INTERNATIONAL COMMERCE ECONOMICS AND POLICY,4,,Q2
JOURNAL OF INTERNATIONAL HUMANITARIAN LEGAL STUDIES,4,,Q2
JOURNAL OF INTERNATIONAL SOCIETY OF PREVENTIVE AND COMMUNITY DENTISTRY,4,,Q2
JOURNAL OF INTERNATIONAL STUDENTS,4,,Q2
JOURNAL OF INTERNATIONAL TRADE LAW AND POLICY,4,,Q2
JOURNAL OF INTERNET COMMERCE,4,,Q2
JOURNAL OF INTERPROFESSIONAL CARE,4,,Q2
JOURNAL OF INTERVENTIONAL CARDIAC ELECTROPHYSIOLOGY,4,,Q2
JOURNAL OF INVERSE AND ILL POSED PROBLEMS,4,,Q2
JOURNAL OF INVESTIGATIVE MEDICINE,4,,Q2
JOURNAL OF IRRIGATION AND DRAINAGE ENGINEERING,4,,Q2
JOURNAL OF ISLAMIC MARKETING,4,,Q2
JOURNAL OF KOREAN MEDICAL SCIENCE,4,,Q2
JOURNAL OF KOREAN NEUROSURGICAL SOCIETY,4,,Q2
JOURNAL OF LANGUAGE AND EDUCATION,4,,Q2
JOURNAL OF LEGAL MEDICINE,4,,Q2
JOURNAL OF LEGAL STUDIES,4,,Q2
JOURNAL OF LEGISLATIVE STUDIES,4,,Q2
JOURNAL OF LESBIAN STUDIES,4,,Q2
JOURNAL OF LEUKOCYTE BIOLOGY,4,,Q2
JOURNAL OF LIBRARIANSHIP AND INFORMATION SCIENCE,4,,Q2
JOURNAL OF MACROECONOMICS,4,,Q2
JOURNAL OF MAGNETIC RESONANCE OPEN,4,,Q2
JOURNAL OF MANAGED CARE AND SPECIALTY PHARMACY,4,,Q2
JOURNAL OF MANAGEMENT AND GOVERNANCE,4,,Q2
JOURNAL OF MANAGEMENT AND ORGANIZATION,4,,Q2
JOURNAL OF MANAGEMENT CONTROL,4,,Q2
JOURNAL OF MANAGERIAL PSYCHOLOGY,4,,Q2
JOURNAL OF MANUAL AND MANIPULATIVE THERAPY,4,,Q2
JOURNAL OF MANUFACTURING AND MATERIALS PROCESSING,4,,Q2
JOURNAL OF MAPS,4,,Q2
JOURNAL OF MARINE SCIENCE AND APPLICATION,4,,Q2
JOURNAL OF MARINE SCIENCE AND TECHNOLOGY,4,,Q2
JOURNAL OF MARKETING ANALYTICS,4,,Q2
JOURNAL OF MATERIALS SCIENCE MATERIALS IN ELECTRONICS,4,,Q2
JOURNAL OF MATHEMATICAL BEHAVIOR,4,,Q2
JOURNAL OF MATHEMATICAL BIOLOGY,4,,Q2
JOURNAL OF MATHEMATICAL IMAGING AND VISION,4,,Q2
JOURNAL OF MATHEMATICAL INEQUALITIES,4,,Q2
JOURNAL OF MATHEMATICS IN INDUSTRY,4,,Q2
JOURNAL OF MECHANISMS AND ROBOTICS TRANSACTIONS OF ASME,4,,Q2
JOURNAL OF MEDIA ECONOMICS,4,,Q2
JOURNAL OF MEDICAL EDUCATION AND CURRICULAR DEVELOPMENT,4,,Q2
JOURNAL OF MEDICAL SCREENING,4,,Q2
JOURNAL OF MEDICAL ULTRASONICS,4,,Q2
JOURNAL OF MEDICINE AND PHILOSOPHY,4,,Q2
JOURNAL OF MEMBRANE BIOLOGY,4,,Q2
JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY,4,,Q2
JOURNAL OF MICROENCAPSULATION,4,,Q2
JOURNAL OF MIGRATION HISTORY,4,,Q2
JOURNAL OF MILITARY HISTORY,4,,Q2
JOURNAL OF MODERN RUSSIAN HISTORY AND HISTORIOGRAPHY,4,,Q2
JOURNAL OF MOLECULAR RECOGNITION,4,,Q2
JOURNAL OF MONEY CREDIT AND BANKING,4,,Q2
JOURNAL OF MORAL EDUCATION,4,,Q2
JOURNAL OF MOVEMENT DISORDERS,4,,Q2
JOURNAL OF MULTIPLE VALUED LOGIC AND SOFT COMPUTING,4,,Q2
JOURNAL OF NANOPARTICLE RESEARCH,4,,Q2
JOURNAL OF NANOTECHNOLOGY,4,,Q2
JOURNAL OF NATIONAL MEDICAL ASSOCIATION,4,,Q2
JOURNAL OF NAVIGATION,4,,Q2
JOURNAL OF NEAR INFRARED SPECTROSCOPY,4,,Q2
JOURNAL OF NEMATOLOGY,4,,Q2
JOURNAL OF NEURO OPHTHALMOLOGY,4,,Q2
JOURNAL OF NEUROLINGUISTICS,4,,Q2
JOURNAL OF NEUROMUSCULAR DISEASES,4,,Q2
JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY,4,,Q2
JOURNAL OF NEUROPSYCHIATRY AND CLINICAL NEUROSCIENCES,4,,Q2
JOURNAL OF NEUROSCIENCE NURSING,4,,Q2
JOURNAL OF NEUROSCIENCE RESEARCH,4,,Q2
JOURNAL OF NIPPON MEDICAL SCHOOL,4,,Q2
JOURNAL OF NONDESTRUCTIVE EVALUATION DIAGNOSTICS AND PROGNOSTICS OF ENGINEERING SYSTEMS,4,,Q2
JOURNAL OF NONLINEAR FUNCTIONAL ANALYSIS,4,,Q2
JOURNAL OF NURSING ADMINISTRATION,4,,Q2
JOURNAL OF NURSING CARE QUALITY,4,,Q2
JOURNAL OF NURSING EDUCATION,4,,Q2
JOURNAL OF NUTRITION EDUCATION AND BEHAVIOR,4,,Q2
JOURNAL OF OBSTETRICS AND GYNAECOLOGY CANADA,4,,Q2
JOURNAL OF OCEAN ENGINEERING AND MARINE ENERGY,4,,Q2
JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS,4,,Q2
JOURNAL OF OFFSHORE MECHANICS AND ARCTIC ENGINEERING TRANSACTIONS OF ASME,4,,Q2
JOURNAL OF OPERATIONAL OCEANOGRAPHY,4,,Q2
JOURNAL OF OPERATIONAL RESEARCH SOCIETY,4,,Q2
JOURNAL OF OPHTHALMIC INFLAMMATION AND INFECTION,4,,Q2
JOURNAL OF OPHTHALMOLOGY,4,,Q2
JOURNAL OF OPTICS,4,,Q2
JOURNAL OF OPTICS INDIA,4,,Q2
JOURNAL OF ORAL AND FACIAL PAIN AND HEADACHE,4,,Q2
JOURNAL OF ORAL BIOSCIENCES,4,,Q2
JOURNAL OF ORGANOMETALLIC CHEMISTRY,4,,Q2
JOURNAL OF ORTHOPAEDIC SURGERY,4,,Q2
JOURNAL OF OSTEOPATHIC MEDICINE,4,,Q2
JOURNAL OF OUTDOOR AND ENVIRONMENTAL EDUCATION,4,,Q2
JOURNAL OF PALEONTOLOGY,4,,Q2
JOURNAL OF PATHOLOGY AND TRANSLATIONAL MEDICINE,4,,Q2
JOURNAL OF PEACE EDUCATION,4,,Q2
JOURNAL OF PEDIATRIC AND ADOLESCENT GYNECOLOGY,4,,Q2
JOURNAL OF PEDIATRIC HEALTH CARE,4,,Q2
JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES,4,,Q2
JOURNAL OF PERIANESTHESIA NURSING,4,,Q2
JOURNAL OF PESTICIDE SCIENCE,4,,Q2
JOURNAL OF PETROLEUM EXPLORATION AND PRODUCTION TECHNOLOGY,4,,Q2
JOURNAL OF PHARMACEUTICAL INNOVATION,4,,Q2
JOURNAL OF PHARMACOKINETICS AND PHARMACODYNAMICS,4,,Q2
JOURNAL OF PHARMACOLOGICAL SCIENCES,4,,Q2
JOURNAL OF PHARMACY AND PHARMACOLOGY,4,,Q2
JOURNAL OF PHILOSOPHY OF EDUCATION,4,,Q2
JOURNAL OF PHYSICAL ACTIVITY AND HEALTH,4,,Q2
JOURNAL OF PHYSICAL SOCIETY OF JAPAN,4,,Q2
JOURNAL OF PHYSICS ENERGY,4,,Q2
JOURNAL OF PHYSIOLOGICAL SCIENCES,4,,Q2
JOURNAL OF PLANT BIOLOGY,4,,Q2
JOURNAL OF PLANT INTERACTIONS,4,,Q2
JOURNAL OF PLANT NUTRITION,4,,Q2
JOURNAL OF PLANT PATHOLOGY,4,,Q2
JOURNAL OF POLICE AND CRIMINAL PSYCHOLOGY,4,,Q2
JOURNAL OF POLICY HISTORY,4,,Q2
JOURNAL OF POLICY RESEARCH IN TOURISM LEISURE AND EVENTS,4,,Q2
JOURNAL OF POROUS MATERIALS,4,,Q2
JOURNAL OF POROUS MEDIA,4,,Q2
JOURNAL OF POSITIVE BEHAVIOR INTERVENTIONS,4,,Q2
JOURNAL OF POSTGRADUATE MEDICINE,4,,Q2
JOURNAL OF POVERTY AND SOCIAL JUSTICE,4,,Q2
JOURNAL OF PREVENTIVE MEDICINE AND PUBLIC HEALTH,4,,Q2
JOURNAL OF PRIMARY CARE AND COMMUNITY HEALTH,4,,Q2
JOURNAL OF PROBABILITY AND STATISTICS,4,,Q2
JOURNAL OF PROPERTY INVESTMENT AND FINANCE,4,,Q2
JOURNAL OF PROPERTY RESEARCH,4,,Q2
JOURNAL OF PROPULSION AND POWER,4,,Q2
JOURNAL OF PSYCHEDELIC STUDIES,4,,Q2
JOURNAL OF PSYCHOACTIVE DRUGS,4,,Q2
JOURNAL OF PSYCHOSOMATIC OBSTETRICS AND GYNECOLOGY,4,,Q2
JOURNAL OF PUBLIC PROCUREMENT,4,,Q2
JOURNAL OF QUALITY ASSURANCE IN HOSPITALITY AND TOURISM,4,,Q2
JOURNAL OF RADIATION RESEARCH,4,,Q2
JOURNAL OF RADIATION RESEARCH AND APPLIED SCIENCES,4,,Q2
JOURNAL OF RADIOLOGICAL PROTECTION,4,,Q2
JOURNAL OF RAPTOR RESEARCH,4,,Q2
JOURNAL OF REAL ESTATE FINANCE AND ECONOMICS,4,,Q2
JOURNAL OF REAL TIME IMAGE PROCESSING,4,,Q2
JOURNAL OF REPRODUCTIVE AND INFANT PSYCHOLOGY,4,,Q2
JOURNAL OF RESEARCH IN CHILDHOOD EDUCATION,4,,Q2
JOURNAL OF RESEARCH IN INTERNATIONAL EDUCATION,4,,Q2
JOURNAL OF RESEARCH IN MARKETING AND ENTREPRENEURSHIP,4,,Q2
JOURNAL OF RESEARCH IN MEDICAL SCIENCES,4,,Q2
JOURNAL OF RESEARCH IN NURSING,4,,Q2
JOURNAL OF RESEARCH ON EDUCATIONAL EFFECTIVENESS,4,,Q2
JOURNAL OF RESEARCH ON LEADERSHIP EDUCATION,4,,Q2
JOURNAL OF RHEUMATIC DISEASES,4,,Q2
JOURNAL OF RISK RESEARCH,4,,Q2
JOURNAL OF ROYAL STATISTICAL SOCIETY SERIES A STATISTICS IN SOCIETY,4,,Q2
JOURNAL OF ROYAL STATISTICAL SOCIETY SERIES C APPLIED STATISTICS,4,,Q2
JOURNAL OF SCHOOL HEALTH,4,,Q2
JOURNAL OF SCIENCE AND TECHNOLOGY POLICY MANAGEMENT,4,,Q2
JOURNAL OF SCOTTISH HISTORICAL STUDIES,4,,Q2
JOURNAL OF SECOND LANGUAGE STUDIES,4,,Q2
JOURNAL OF SEISMOLOGY,4,,Q2
JOURNAL OF SENSOR AND ACTUATOR NETWORKS,4,,Q2
JOURNAL OF SMALL BUSINESS AND ENTERPRISE DEVELOPMENT,4,,Q2
JOURNAL OF SOCIAL WELFARE AND FAMILY LAW,4,,Q2
JOURNAL OF SOCIAL WORK,4,,Q2
JOURNAL OF SOCIAL WORK EDUCATION,4,,Q2
JOURNAL OF SOCIAL WORK PRACTICE,4,,Q2
JOURNAL OF SOIL AND WATER CONSERVATION,4,,Q2
JOURNAL OF SOUTHWEST,4,,Q2
JOURNAL OF SPACE SAFETY ENGINEERING,4,,Q2
JOURNAL OF SPACECRAFT AND ROCKETS,4,,Q2
JOURNAL OF SPECIAL EDUCATION TECHNOLOGY,4,,Q2
JOURNAL OF SPORT REHABILITATION,4,,Q2
JOURNAL OF SPORTS ECONOMICS,4,,Q2
JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,4,,Q2
JOURNAL OF STATISTICS AND DATA SCIENCE EDUCATION,4,,Q2
JOURNAL OF STOMATOLOGY ORAL AND MAXILLOFACIAL SURGERY,4,,Q2
JOURNAL OF STRATEGY AND MANAGEMENT,4,,Q2
JOURNAL OF SUPERCOMPUTING,4,,Q2
JOURNAL OF SUPREME COURT HISTORY,4,,Q2
JOURNAL OF SUSTAINABLE FORESTRY,4,,Q2
JOURNAL OF SYMBOLIC COMPUTATION,4,,Q2
JOURNAL OF SYSTEMS ENGINEERING AND ELECTRONICS,4,,Q2
JOURNAL OF TAIBAH UNIVERSITY MEDICAL SCIENCES,4,,Q2
JOURNAL OF TEACHING AND LEARNING,4,,Q2
JOURNAL OF TEACHING IN INTERNATIONAL BUSINESS,4,,Q2
JOURNAL OF TECHNICAL EDUCATION AND TRAINING,4,,Q2
JOURNAL OF TECHNOLOGY IN HUMAN SERVICES,4,,Q2
JOURNAL OF THEORETICAL BIOLOGY,4,,Q2
JOURNAL OF THERMAL SCIENCE,4,,Q2
JOURNAL OF TOURISM AND CULTURAL CHANGE,4,,Q2
JOURNAL OF TOXICOLOGY,4,,Q2
JOURNAL OF TRADITIONAL CHINESE MEDICINE,4,,Q2
JOURNAL OF TRANSFORMATIVE EDUCATION,4,,Q2
JOURNAL OF TRANSPLANTATION,4,,Q2
JOURNAL OF TRANSPORTATION ENGINEERING PART B PAVEMENTS,4,,Q2
JOURNAL OF URBAN HISTORY,4,,Q2
JOURNAL OF URBAN PLANNING AND DEVELOPMENT,4,,Q2
JOURNAL OF VASCULAR RESEARCH,4,,Q2
JOURNAL OF VETERINARY RESEARCH,4,,Q2
JOURNAL OF VIBRATION AND ACOUSTICS TRANSACTIONS OF ASME,4,,Q2
JOURNAL OF VIBRATION ENGINEERING AND TECHNOLOGIES,4,,Q2
JOURNAL OF VISCERAL SURGERY,4,,Q2
JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION,4,,Q2
JOURNAL OF VOCATIONAL EDUCATION AND TRAINING,4,,Q2
JOURNAL OF WATER AND CLIMATE CHANGE,4,,Q2
JOURNAL OF WOMEN AND AGING,4,,Q2
JOURNAL OF WOMEN AND MINORITIES IN SCIENCE AND ENGINEERING,4,,Q2
JOURNAL OF WOOD CHEMISTRY AND TECHNOLOGY,4,,Q2
JOURNAL OF WORLD ENERGY LAW AND BUSINESS,4,,Q2
JOURNAL OF WORLD INTELLECTUAL PROPERTY,4,,Q2
JOURNAL OF WORLD TRADE,4,,Q2
JOURNAL OF WOUND OSTOMY AND CONTINENCE NURSING,4,,Q2
JOURNAL OF YEUNGNAM MEDICAL SCIENCE,4,,Q2
JOURNAL ON EFFICIENCY AND RESPONSIBILITY IN EDUCATION AND SCIENCE,4,,Q2
JPRAS OPEN,4,,Q2
JSLS JOURNAL OF SOCIETY OF LAPAROENDOSCOPIC SURGEONS,4,,Q2
JTCVS TECHNIQUES,4,,Q2
JUDGMENT AND DECISION MAKING,4,,Q2
JURIDICAS CUC,4,,Q2
JOURNAL OF AESTHETICS AND CULTURE,1,Yes,Q3
JOURNAL OF ARTIFICIAL INTELLIGENCE AND SOFT COMPUTING RESEARCH,2,,Q3
JOURNAL OF EAST ASIAN LINGUISTICS,2,,Q3
JOURNAL OF GERMANIC LINGUISTICS,2,,Q3
JOURNAL OF HOMOTOPY AND RELATED STRUCTURES,2,,Q3
JOURNAL OF INTERNATIONAL PHONETIC ASSOCIATION,2,,Q3
JOURNAL OF MORAL PHILOSOPHY,2,,Q3
JOURNAL OF NONLINEAR OPTICAL PHYSICS AND MATERIALS,2,,Q3
JOURNAL OF OCEANOLOGY AND LIMNOLOGY,2,,Q3
JOURNAL OF PHYSICAL CHEMISTRY B,2,,Q3
JOURNAL OF RADIO AND AUDIO MEDIA,2,,Q3
JOURNAL OF RELIGION AND HEALTH,2,Yes,Q3
JOURNAL OF RESEARCH IN APPLIED LINGUISTICS,2,,Q3
JOURNAL OF SPECIALISED TRANSLATION,2,,Q3
JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,2,,Q3
JOURNAL OF SUBSTANCE USE AND ADDICTION TREATMENT,2,,Q3
JOURNAL OF AESTHETICS AND ART CRITICISM,1,Yes,
JOURNAL OF AMERICAN MUSICOLOGICAL SOCIETY,1,Yes,
JOURNAL OF BIBLICAL LITERATURE,1,Yes,
JOURNAL OF FIELD ARCHAEOLOGY,1,Yes,
JOURNAL OF HELLENIC STUDIES,1,Yes,
JOURNAL OF HISTORY OF PHILOSOPHY,1,Yes,
JOURNAL OF MUSIC THEORY,1,Yes,
JOURNAL OF NIETZSCHE STUDIES,1,Yes,
JOURNAL OF PHILOSOPHY,1,Yes,
JOURNAL OF RELIGION IN JAPAN,1,Yes,
JOURNAL OF ROMAN STUDIES,1,Yes,
JCMS JOURNAL OF CINEMA AND MEDIA STUDIES,2,Yes,
JEWISH SOCIAL STUDIES,2,,
JOURNAL FOR STUDY OF NEW TESTAMENT,2,,
JOURNAL FOR STUDY OF PSEUDEPIGRAPHA,2,,
JOURNAL OF AFRICAN ARCHAEOLOGY,2,,
JOURNAL OF ALGEBRAIC GEOMETRY,2,,
JOURNAL OF AMERICAN PHILOSOPHICAL ASSOCIATION,2,,
JOURNAL OF ARCHAEOLOGICAL SCIENCE REPORTS,2,Yes,
JOURNAL OF ARCHITECTURE,2,,
JOURNAL OF BRITISH CINEMA AND TELEVISION,2,,
JOURNAL OF BRITISH SOCIETY FOR PHENOMENOLOGY,2,,
JOURNAL OF CHINESE RELIGIONS,2,,
JOURNAL OF CONSERVATION AND MUSEUM STUDIES,2,,
JOURNAL OF CONTEMPORARY RELIGION,2,,
JOURNAL OF DESIGN HISTORY,2,,
JOURNAL OF EARLY MODERN STUDIES,2,,
JOURNAL OF EGYPTIAN ARCHAEOLOGY,2,,
JOURNAL OF ENGLISH AND GERMANIC PHILOLOGY,2,,
JOURNAL OF GREEK LINGUISTICS,2,,
JOURNAL OF HISTORY OF COLLECTIONS,2,,
JOURNAL OF HISTORY OF IDEAS,2,Yes,
JOURNAL OF IBERIAN AND LATIN AMERICAN STUDIES,2,,
JOURNAL OF INDIAN PHILOSOPHY,2,,
JOURNAL OF ISLAMIC ARCHAEOLOGY,2,,
JOURNAL OF ISLAMIC STUDIES,2,,
JOURNAL OF ISLAND AND COASTAL ARCHAEOLOGY,2,,
JOURNAL OF ITALIAN CINEMA AND MEDIA STUDIES,2,,
JOURNAL OF JEWISH LANGUAGES,2,,
JOURNAL OF JEWISH STUDIES,2,,
JOURNAL OF LANGUAGE AGGRESSION AND CONFLICT,2,,
JOURNAL OF LANGUAGE EVOLUTION,2,,
JOURNAL OF LATE ANTIQUITY,2,,
JOURNAL OF LITERARY THEORY,2,,
JOURNAL OF MEDIEVAL AND EARLY MODERN STUDIES,2,,
JOURNAL OF MEDIEVAL HISTORY,2,,
JOURNAL OF MEDIEVAL IBERIAN STUDIES,2,,
JOURNAL OF MEDITERRANEAN ARCHAEOLOGY,2,,
JOURNAL OF MUSICOLOGY,2,,
JOURNAL OF NEAR EASTERN STUDIES,2,,
JOURNAL OF OPEN ARCHAEOLOGY DATA,2,,
JOURNAL OF PETROLEUM SCIENCE AND ENGINEERING,2,Yes,
JOURNAL OF PHILOSOPHICAL LOGIC,2,Yes,
JOURNAL OF POPULAR FILM AND TELEVISION,2,,
JOURNAL OF POPULAR TELEVISION,2,,
JOURNAL OF RELIGIOUS EDUCATION,2,,
JOURNAL OF ROMAN ARCHAEOLOGY,2,,
JOURNAL OF SCREENWRITING,2,,
JOURNAL OF SOCIETY OF ARCHITECTURAL HISTORIANS,2,,
JOURNAL OF SUFI STUDIES,2,,
JOURNAL OF WARBURG AND COURTAULD INSTITUTES,2,,
JOURNAL OF WORLD CHRISTIANITY,2,,
JAMES JOYCE QUARTERLY,3,,
JANUS ESTUDIOS SOBRE EL SIGLO DE ORO,3,,
JAPANESE JOURNAL OF RELIGIOUS STUDIES,3,,
JEWISH FILM AND NEW MEDIA AN INTERNATIONAL JOURNAL,3,,
JEWISH QUARTERLY REVIEW,3,,
JEWISH STUDIES QUARTERLY,3,,
JMIR MEDICAL EDUCATION,3,,
JOURNAL FOR EIGHTEENTH CENTURY STUDIES,3,,
JOURNAL FOR HISTORY OF MODERN THEOLOGY ZEITSCHRIFT FUR NEUERE THEOLOGIEGESCHICHTE,3,,
JOURNAL FOR STUDY OF HISTORICAL JESUS,3,,
JOURNAL FOR STUDY OF OLD TESTAMENT,3,,
JOURNAL FOR STUDY OF RELIGION,3,,
JOURNAL FOR STUDY OF RELIGIONS AND IDEOLOGIES,3,,
JOURNAL FOR STUDY OF SPIRITUALITY,3,,
JOURNAL OF ADAPTATION IN FILM AND PERFORMANCE,3,,
JOURNAL OF AESTHETIC EDUCATION,3,,
JOURNAL OF AFRICAN CINEMAS,3,,
JOURNAL OF AFRICANA RELIGIONS,3,,
JOURNAL OF AL TAMADDUN,3,,
JOURNAL OF AMERICAN ACADEMY OF RELIGION,3,,
JOURNAL OF AMERICAN FOLKLORE,3,,
JOURNAL OF AMERICAN INSTITUTE FOR CONSERVATION,3,,
JOURNAL OF AMERICAN ORIENTAL SOCIETY,3,,
JOURNAL OF AMERICAN STUDIES,3,,
JOURNAL OF ANCIENT JUDAISM,3,,
JOURNAL OF ANGLICAN STUDIES,3,,
JOURNAL OF ARABIC LITERATURE,3,,
JOURNAL OF BECKETT STUDIES,3,,
JOURNAL OF BRITISH ARCHAEOLOGICAL ASSOCIATION,3,,
JOURNAL OF CHINESE CINEMAS,3,,
JOURNAL OF CHINESE LITERATURE AND CULTURE,3,,
JOURNAL OF COMMONWEALTH LITERATURE,3,,
JOURNAL OF CONFLICT ARCHAEOLOGY,3,,
JOURNAL OF CONTEMPORARY ARCHAEOLOGY,3,,
JOURNAL OF CONTEMPORARY CHINESE ART,3,,
JOURNAL OF CONTEMPORARY DRAMA IN ENGLISH,3,,
JOURNAL OF EASTERN MEDITERRANEAN ARCHAEOLOGY AND HERITAGE STUDIES,3,,
JOURNAL OF ECUMENICAL STUDIES,3,,
JOURNAL OF ELECTRONICS AND INFORMATION TECHNOLOGY,3,,
JOURNAL OF EMPIRICAL THEOLOGY,3,,
JOURNAL OF FILM AND VIDEO,3,,
JOURNAL OF FRANKLIN INSTITUTE ENGINEERING AND APPLIED MATHEMATICS,3,,
JOURNAL OF GLBT FAMILY STUDIES,3,,
JOURNAL OF HISTORICAL LINGUISTICS,3,,
JOURNAL OF HISTORICAL RESEARCH IN MUSIC EDUCATION,3,,
JOURNAL OF HOLY LAND AND PALESTINE STUDIES,3,,
JOURNAL OF HYDROINFORMATICS,3,,
JOURNAL OF ILLUSTRATION,3,,
JOURNAL OF INSTITUTE OF CONSERVATION,3,,
JOURNAL OF INTERIOR DESIGN,3,,
JOURNAL OF LANGUAGE CONTACT,3,,
JOURNAL OF LAW AND RELIGION,3,,
JOURNAL OF LITERARY SEMANTICS,3,,
JOURNAL OF LITERARY STUDIES,3,,
JOURNAL OF MARITIME ARCHAEOLOGY,3,,
JOURNAL OF MEDIEVAL RELIGIOUS CULTURES,3,,
JOURNAL OF MODERN JEWISH STUDIES,3,,
JOURNAL OF MODERN LITERATURE,3,,
JOURNAL OF MUSIC TECHNOLOGY AND EDUCATION,3,,
JOURNAL OF MUSICOLOGICAL RESEARCH,3,,
JOURNAL OF MUSLIM MINORITY AFFAIRS,3,,
JOURNAL OF NORTHWEST SEMITIC LANGUAGES,3,,
JOURNAL OF PENTECOSTAL THEOLOGY,3,,
JOURNAL OF PERSIANATE STUDIES,3,,
JOURNAL OF POPULAR MUSIC STUDIES,3,,
JOURNAL OF POSTCOLONIAL WRITING,3,,
JOURNAL OF QURANIC STUDIES,3,,
JOURNAL OF RELIGION,3,,
JOURNAL OF RELIGION IN AFRICA,3,,
JOURNAL OF RELIGION IN EUROPE,3,,
JOURNAL OF RELIGIOUS ETHICS,3,,
JOURNAL OF ROYAL MUSICAL ASSOCIATION,3,,
JOURNAL OF SCANDINAVIAN CINEMA,3,,
JOURNAL OF SCIENCE AND TECHNOLOGY OF ARTS,3,,
JOURNAL OF SCOTTISH PHILOSOPHY,3,,
JOURNAL OF SEMITIC STUDIES,3,,
JOURNAL OF SOCIETY FOR AMERICAN MUSIC,3,,
JOURNAL OF THEOLOGICAL STUDIES,3,,
JOURNAL OF WORLD LITERATURE,3,,
JUDAICA BOHEMIAE,3,,
JURIDICAL TRIBUNE TRIBUNA JURIDICA,3,,
